Time (Seconds),Amplitude (Volts),,Time (Seconds),,,,Amplitude (Volts)
689,0.11290548,,,,,,-0.11290548
690,0.10352737,,,,,,-0.10352737
691,0.08592284,,,,,,-0.08592284
692,0.084771134,,,,,,-0.084771134
693,0.08674548,,,,,,-0.08674548
694,0.07539302,,,,,,-0.07539302
695,0.074076794,,,,,,-0.074076794
696,0.07144434,,,,,,-0.07144434
697,0.06568585,,,,,,-0.06568585
698,0.061901703,,,,,,-0.061901703
699,0.067166604,,,,,,-0.067166604
700,0.07621566,,,,,,-0.07621566
701,0.071937926,,,,,,-0.071937926
702,0.065027736,,,,,,-0.065027736
703,0.06042095,,,,,,-0.06042095
704,0.06782472,,,,,,-0.06782472
705,0.081151515,,,,,,-0.081151515
706,0.08987151,,,,,,-0.08987151
707,0.094971895,,,,,,-0.094971895
708,0.10994397,,,,,,-0.10994397
709,0.10352737,,,,,,-0.10352737
710,0.10105944,,,,,,-0.10105944
711,0.106488876,,,,,,-0.106488876
712,0.11043756,,,,,,-0.11043756
713,0.10221114,,,,,,-0.10221114
714,0.099414155,,,,,,-0.099414155
715,0.102704726,,,,,,-0.102704726
716,0.091023214,,,,,,-0.091023214
717,0.084113024,,,,,,-0.084113024
718,0.099578686,,,,,,-0.099578686
719,0.10402095,,,,,,-0.10402095
720,0.114879824,,,,,,-0.114879824
721,0.10747605,,,,,,-0.10747605
722,0.09201038,,,,,,-0.09201038
723,0.0816451,,,,,,-0.0816451
724,0.088555284,,,,,,-0.088555284
725,0.091681324,,,,,,-0.091681324
726,0.081809625,,,,,,-0.081809625
727,0.0793417,,,,,,-0.0793417
728,0.06469868,,,,,,-0.06469868
729,0.043474536,,,,,,-0.043474536
730,0.045284346,,,,,,-0.045284346
731,0.053839818,,,,,,-0.053839818
732,0.057623968,,,,,,-0.057623968
733,0.05367529,,,,,,-0.05367529
734,0.058611136,,,,,,-0.058611136
735,0.069634534,,,,,,-0.069634534
736,0.08213868,,,,,,-0.08213868
737,0.08937793,,,,,,-0.08937793
738,0.10402095,,,,,,-0.10402095
739,0.123435296,,,,,,-0.123435296
740,0.12787756,,,,,,-0.12787756
741,0.11833492,,,,,,-0.11833492
742,0.1176768,,,,,,-0.1176768
743,0.11471529,,,,,,-0.11471529
744,0.10615982,,,,,,-0.10615982
745,0.09842699,,,,,,-0.09842699
746,0.10517265,,,,,,-0.10517265
747,0.10829869,,,,,,-0.10829869
748,0.11208284,,,,,,-0.11208284
749,0.119486615,,,,,,-0.119486615
750,0.13709114,,,,,,-0.13709114
751,0.14482398,,,,,,-0.14482398
752,0.16259305,,,,,,-0.16259305
753,0.17624891,,,,,,-0.17624891
754,0.1721357,,,,,,-0.1721357
755,0.1755908,,,,,,-0.1755908
756,0.19319534,,,,,,-0.19319534
757,0.20964819,,,,,,-0.20964819
758,0.21458404,,,,,,-0.21458404
759,0.222975,,,,,,-0.222975
760,0.22330405,,,,,,-0.22330405
761,0.22017801,,,,,,-0.22017801
762,0.20800291,,,,,,-0.20800291
763,0.18858854,,,,,,-0.18858854
764,0.18957572,,,,,,-0.18957572
765,0.20372516,,,,,,-0.20372516
766,0.20783837,,,,,,-0.20783837
767,0.20191535,,,,,,-0.20191535
768,0.18842402,,,,,,-0.18842402
769,0.18151382,,,,,,-0.18151382
770,0.17164211,,,,,,-0.17164211
771,0.17081948,,,,,,-0.17081948
772,0.17262928,,,,,,-0.17262928
773,0.16818702,,,,,,-0.16818702
774,0.15683456,,,,,,-0.15683456
775,0.16292211,,,,,,-0.16292211
776,0.17657797,,,,,,-0.17657797
777,0.1877659,,,,,,-0.1877659
778,0.19780214,,,,,,-0.19780214
779,0.18842402,,,,,,-0.18842402
780,0.17921042,,,,,,-0.17921042
781,0.17526174,,,,,,-0.17526174
782,0.17624891,,,,,,-0.17624891
783,0.16900966,,,,,,-0.16900966
784,0.16226399,,,,,,-0.16226399
785,0.15453117,,,,,,-0.15453117
786,0.16719985,,,,,,-0.16719985
787,0.16802248,,,,,,-0.16802248
788,0.16390929,,,,,,-0.16390929
789,0.1611123,,,,,,-0.1611123
790,0.1588089,,,,,,-0.1588089
791,0.16144136,,,,,,-0.16144136
792,0.1698323,,,,,,-0.1698323
793,0.1820074,,,,,,-0.1820074
794,0.18233646,,,,,,-0.18233646
795,0.18003307,,,,,,-0.18003307
796,0.1854625,,,,,,-0.1854625
797,0.19418252,,,,,,-0.19418252
798,0.19451156,,,,,,-0.19451156
799,0.20059912,,,,,,-0.20059912
800,0.20438328,,,,,,-0.20438328
801,0.19796667,,,,,,-0.19796667
802,0.20092818,,,,,,-0.20092818
803,0.20964819,,,,,,-0.20964819
804,0.21425499,,,,,,-0.21425499
805,0.211458,,,,,,-0.211458
806,0.21047083,,,,,,-0.21047083
807,0.2068512,,,,,,-0.2068512
808,0.20125723,,,,,,-0.20125723
809,0.19977649,,,,,,-0.19977649
810,0.20981272,,,,,,-0.20981272
811,0.21014178,,,,,,-0.21014178
812,0.20273799,,,,,,-0.20273799
813,0.20964819,,,,,,-0.20964819
814,0.20092818,,,,,,-0.20092818
815,0.19155006,,,,,,-0.19155006
816,0.19615686,,,,,,-0.19615686
817,0.1969795,,,,,,-0.1969795
818,0.19155006,,,,,,-0.19155006
819,0.18628515,,,,,,-0.18628515
820,0.18134929,,,,,,-0.18134929
821,0.17970401,,,,,,-0.17970401
822,0.17427456,,,,,,-0.17427456
823,0.17476815,,,,,,-0.17476815
824,0.17164211,,,,,,-0.17164211
825,0.170984,,,,,,-0.170984
826,0.18825948,,,,,,-0.18825948
827,0.19039835,,,,,,-0.19039835
828,0.19862477,,,,,,-0.19862477
829,0.19500515,,,,,,-0.19500515
830,0.19155006,,,,,,-0.19155006
831,0.19368893,,,,,,-0.19368893
832,0.19270176,,,,,,-0.19270176
833,0.18825948,,,,,,-0.18825948
834,0.1894112,,,,,,-0.1894112
835,0.18727231,,,,,,-0.18727231
836,0.18365268,,,,,,-0.18365268
837,0.18825948,,,,,,-0.18825948
838,0.18167835,,,,,,-0.18167835
839,0.1755908,,,,,,-0.1755908
840,0.17542627,,,,,,-0.17542627
841,0.18875307,,,,,,-0.18875307
842,0.18299457,,,,,,-0.18299457
843,0.1755908,,,,,,-0.1755908
844,0.1790459,,,,,,-0.1790459
845,0.17953949,,,,,,-0.17953949
846,0.17921042,,,,,,-0.17921042
847,0.18743685,,,,,,-0.18743685
848,0.17312287,,,,,,-0.17312287
849,0.16999683,,,,,,-0.16999683
850,0.1691742,,,,,,-0.1691742
851,0.17509721,,,,,,-0.17509721
852,0.18595609,,,,,,-0.18595609
853,0.19286628,,,,,,-0.19286628
854,0.1958278,,,,,,-0.1958278
855,0.18793043,,,,,,-0.18793043
856,0.18447533,,,,,,-0.18447533
857,0.19220817,,,,,,-0.19220817
858,0.20306705,,,,,,-0.20306705
859,0.21244517,,,,,,-0.21244517
860,0.22165877,,,,,,-0.22165877
861,0.22231688,,,,,,-0.22231688
862,0.2241267,,,,,,-0.2241267
863,0.23004971,,,,,,-0.23004971
864,0.22198783,,,,,,-0.22198783
865,0.20520592,,,,,,-0.20520592
866,0.20076366,,,,,,-0.20076366
867,0.1935244,,,,,,-0.1935244
868,0.18134929,,,,,,-0.18134929
869,0.17805873,,,,,,-0.17805873
870,0.17065494,,,,,,-0.17065494
871,0.16719985,,,,,,-0.16719985
872,0.16012512,,,,,,-0.16012512
873,0.16094777,,,,,,-0.16094777
874,0.16094777,,,,,,-0.16094777
875,0.16851607,,,,,,-0.16851607
876,0.16506098,,,,,,-0.16506098
877,0.17871684,,,,,,-0.17871684
878,0.18908213,,,,,,-0.18908213
879,0.21277423,,,,,,-0.21277423
880,0.21310328,,,,,,-0.21310328
881,0.20635761,,,,,,-0.20635761
882,0.19994101,,,,,,-0.19994101
883,0.19878931,,,,,,-0.19878931
884,0.19911836,,,,,,-0.19911836
885,0.18414627,,,,,,-0.18414627
886,0.17707156,,,,,,-0.17707156
887,0.17608438,,,,,,-0.17608438
888,0.17476815,,,,,,-0.17476815
889,0.16703533,,,,,,-0.16703533
890,0.15140513,,,,,,-0.15140513
891,0.14465946,,,,,,-0.14465946
892,0.12886474,,,,,,-0.12886474
893,0.1222836,,,,,,-0.1222836
894,0.1222836,,,,,,-0.1222836
895,0.12886474,,,,,,-0.12886474
896,0.12771304,,,,,,-0.12771304
897,0.12738398,,,,,,-0.12738398
898,0.13166171,,,,,,-0.13166171
899,0.14005266,,,,,,-0.14005266
900,0.1553538,,,,,,-0.1553538
901,0.15189871,,,,,,-0.15189871
902,0.14449492,,,,,,-0.14449492
903,0.12705491,,,,,,-0.12705491
904,0.13314247,,,,,,-0.13314247
905,0.13906549,,,,,,-0.13906549
906,0.13067454,,,,,,-0.13067454
907,0.12672587,,,,,,-0.12672587
908,0.12689039,,,,,,-0.12689039
909,0.1310036,,,,,,-0.1310036
910,0.14252059,,,,,,-0.14252059
911,0.14367229,,,,,,-0.14367229
912,0.1443304,,,,,,-0.1443304
913,0.14482398,,,,,,-0.14482398
914,0.14910172,,,,,,-0.14910172
915,0.14975984,,,,,,-0.14975984
916,0.16785796,,,,,,-0.16785796
917,0.1721357,,,,,,-0.1721357
918,0.16325116,,,,,,-0.16325116
919,0.17081948,,,,,,-0.17081948
920,0.18365268,,,,,,-0.18365268
921,0.1820074,,,,,,-0.1820074
922,0.18365268,,,,,,-0.18365268
923,0.18974024,,,,,,-0.18974024
924,0.19813119,,,,,,-0.19813119
925,0.20257346,,,,,,-0.20257346
926,0.20668668,,,,,,-0.20668668
927,0.20783837,,,,,,-0.20783837
928,0.20619309,,,,,,-0.20619309
929,0.20175081,,,,,,-0.20175081
930,0.19944742,,,,,,-0.19944742
931,0.19944742,,,,,,-0.19944742
932,0.20207988,,,,,,-0.20207988
933,0.20059912,,,,,,-0.20059912
934,0.19944742,,,,,,-0.19944742
935,0.19994101,,,,,,-0.19994101
936,0.19187911,,,,,,-0.19187911
937,0.18299457,,,,,,-0.18299457
938,0.1801976,,,,,,-0.1801976
939,0.17427456,,,,,,-0.17427456
940,0.16719985,,,,,,-0.16719985
941,0.15634097,,,,,,-0.15634097
942,0.15255682,,,,,,-0.15255682
943,0.14367229,,,,,,-0.14367229
944,0.14383681,,,,,,-0.14383681
945,0.15667003,,,,,,-0.15667003
946,0.15337946,,,,,,-0.15337946
947,0.14910172,,,,,,-0.14910172
948,0.153544,,,,,,-0.153544
949,0.15255682,,,,,,-0.15255682
950,0.15584739,,,,,,-0.15584739
951,0.16884513,,,,,,-0.16884513
952,0.17081948,,,,,,-0.17081948
953,0.15732814,,,,,,-0.15732814
954,0.16703533,,,,,,-0.16703533
955,0.17789419,,,,,,-0.17789419
956,0.17871684,,,,,,-0.17871684
957,0.18266553,,,,,,-0.18266553
958,0.17526174,,,,,,-0.17526174
959,0.16209947,,,,,,-0.16209947
960,0.1397236,,,,,,-0.1397236
961,0.12310624,,,,,,-0.12310624
962,0.11208284,,,,,,-0.11208284
963,0.09316208,,,,,,-0.09316208
964,0.080328874,,,,,,-0.080328874
965,0.06321793,,,,,,-0.06321793
966,0.04577793,,,,,,-0.04577793
967,0.022579448,,,,,,-0.022579448
968,0.002342477,,,,,,-0.002342477
969,-0.022007696,,,,,,0.022007696
970,-0.050142013,,,,,,0.050142013
971,-0.07794727,,,,,,0.07794727
972,-0.105917044,,,,,,0.105917044
973,-0.12072457,,,,,,0.12072457
974,-0.13684832,,,,,,0.13684832
975,-0.1508332,,,,,,0.1508332
976,-0.17123467,,,,,,0.17123467
977,-0.1972301,,,,,,0.1972301
978,-0.20858252,,,,,,0.20858252
979,-0.20496291,,,,,,0.20496291
980,-0.20265952,,,,,,0.20265952
981,-0.20677271,,,,,,0.20677271
982,-0.20578554,,,,,,0.20578554
983,-0.20084971,,,,,,0.20084971
984,-0.19114256,,,,,,0.19114256
985,-0.19361047,,,,,,0.19361047
986,-0.20743082,,,,,,0.20743082
987,-0.22223835,,,,,,0.22223835
988,-0.24066547,,,,,,0.24066547
989,-0.26518014,,,,,,0.26518014
990,-0.27949405,,,,,,0.27949405
991,-0.28903666,,,,,,0.28903666
992,-0.3017053,,,,,,0.3017053
993,-0.31618378,,,,,,0.31618378
994,-0.31667733,,,,,,0.31667733
995,-0.3153611,,,,,,0.3153611
996,-0.31733546,,,,,,0.31733546
997,-0.32621995,,,,,,0.32621995
998,-0.3329656,,,,,,0.3329656
999,-0.32671353,,,,,,0.32671353
1000,-0.3176645,,,,,,0.3176645
1001,-0.3188162,,,,,,0.3188162
1002,-0.32621995,,,,,,0.32621995
1003,-0.32885242,,,,,,0.32885242
1004,-0.32441014,,,,,,0.32441014
1005,-0.3270426,,,,,,0.3270426
1006,-0.3377369,,,,,,0.3377369
1007,-0.358961,,,,,,0.358961
1008,-0.37294585,,,,,,0.37294585
1009,-0.39252466,,,,,,0.39252466
1010,-0.4196717,,,,,,0.4196717
1011,-0.44994482,,,,,,0.44994482
1012,-0.48416656,,,,,,0.48416656
1013,-0.49189937,,,,,,0.49189937
1014,-0.49518993,,,,,,0.49518993
1015,-0.50423896,,,,,,0.50423896
1016,-0.5157559,,,,,,0.5157559
1017,-0.5234887,,,,,,0.5234887
1018,-0.52677923,,,,,,0.52677923
1019,-0.53105694,,,,,,0.53105694
1020,-0.5119718,,,,,,0.5119718
1021,-0.49831596,,,,,,0.49831596
1022,-0.4945318,,,,,,0.4945318
1023,-0.5002903,,,,,,0.5002903
1024,-0.5121363,,,,,,0.5121363
1025,-0.5284245,,,,,,0.5284245
1026,-0.528589,,,,,,0.528589
1027,-0.52167886,,,,,,0.52167886
1028,-0.5371445,,,,,,0.5371445
1029,-0.5488259,,,,,,0.5488259
1030,-0.5544199,,,,,,0.5544199
1031,-0.54323196,,,,,,0.54323196
1032,-0.5320441,,,,,,0.5320441
1033,-0.5323732,,,,,,0.5323732
1034,-0.52826,,,,,,0.52826
1035,-0.53039885,,,,,,0.53039885
1036,-0.53023434,,,,,,0.53023434
1037,-0.5244758,,,,,,0.5244758
1038,-0.52332413,,,,,,0.52332413
1039,-0.51855284,,,,,,0.51855284
1040,-0.50983286,,,,,,0.50983286
1041,-0.50884575,,,,,,0.50884575
1042,-0.50522614,,,,,,0.50522614
1043,-0.50423896,,,,,,0.50423896
1044,-0.5040744,,,,,,0.5040744
1045,-0.50506157,,,,,,0.50506157
1046,-0.492722,,,,,,0.492722
1047,-0.49354464,,,,,,0.49354464
1048,-0.4879507,,,,,,0.4879507
1049,-0.4907477,,,,,,0.4907477
1050,-0.4991386,,,,,,0.4991386
1051,-0.5032518,,,,,,0.5032518
1052,-0.50012577,,,,,,0.50012577
1053,-0.4932156,,,,,,0.4932156
1054,-0.48893788,,,,,,0.48893788
1055,-0.49189937,,,,,,0.49189937
1056,-0.4818632,,,,,,0.4818632
1057,-0.48104054,,,,,,0.48104054
1058,-0.48630545,,,,,,0.48630545
1059,-0.4920639,,,,,,0.4920639
1060,-0.483673,,,,,,0.483673
1061,-0.47988886,,,,,,0.47988886
1062,-0.47429493,,,,,,0.47429493
1063,-0.47018173,,,,,,0.47018173
1064,-0.45965195,,,,,,0.45965195
1065,-0.445009,,,,,,0.445009
1066,-0.43135318,,,,,,0.43135318
1067,-0.4254302,,,,,,0.4254302
1068,-0.41325516,,,,,,0.41325516
1069,-0.39976388,,,,,,0.39976388
1070,-0.388576,,,,,,0.388576
1071,-0.37837526,,,,,,0.37837526
1072,-0.3785398,,,,,,0.3785398
1073,-0.36175796,,,,,,0.36175796
1074,-0.35402516,,,,,,0.35402516
1075,-0.35863194,,,,,,0.35863194
1076,-0.36751643,,,,,,0.36751643
1077,-0.36981982,,,,,,0.36981982
1078,-0.3762364,,,,,,0.3762364
1079,-0.37755263,,,,,,0.37755263
1080,-0.3762364,,,,,,0.3762364
1081,-0.38199487,,,,,,0.38199487
1082,-0.39120844,,,,,,0.39120844
1083,-0.40042198,,,,,,0.40042198
1084,-0.40223178,,,,,,0.40223178
1085,-0.38709524,,,,,,0.38709524
1086,-0.38906956,,,,,,0.38906956
1087,-0.40683857,,,,,,0.40683857
1088,-0.42148152,,,,,,0.42148152
1089,-0.4242785,,,,,,0.4242785
1090,-0.42921433,,,,,,0.42921433
1091,-0.42921433,,,,,,0.42921433
1092,-0.43003696,,,,,,0.43003696
1093,-0.433163,,,,,,0.433163
1094,-0.4404022,,,,,,0.4404022
1095,-0.44797048,,,,,,0.44797048
1096,-0.45899385,,,,,,0.45899385
1097,-0.46870098,,,,,,0.46870098
1098,-0.46656212,,,,,,0.46656212
1099,-0.4747885,,,,,,0.4747885
1100,-0.4782436,,,,,,0.4782436
1101,-0.47248513,,,,,,0.47248513
1102,-0.4616263,,,,,,0.4616263
1103,-0.45010936,,,,,,0.45010936
1104,-0.43645355,,,,,,0.43645355
1105,-0.42460755,,,,,,0.42460755
1106,-0.4088129,,,,,,0.4088129
1107,-0.41802645,,,,,,0.41802645
1108,-0.42477208,,,,,,0.42477208
1109,-0.4206589,,,,,,0.4206589
1110,-0.42098796,,,,,,0.42098796
1111,-0.43085963,,,,,,0.43085963
1112,-0.44106033,,,,,,0.44106033
1113,-0.44846407,,,,,,0.44846407
1114,-0.46277797,,,,,,0.46277797
1115,-0.4711689,,,,,,0.4711689
1116,-0.46475232,,,,,,0.46475232
1117,-0.45833573,,,,,,0.45833573
1118,-0.44583163,,,,,,0.44583163
1119,-0.43760526,,,,,,0.43760526
1120,-0.44138938,,,,,,0.44138938
1121,-0.43809882,,,,,,0.43809882
1122,-0.4259238,,,,,,0.4259238
1123,-0.42526567,,,,,,0.42526567
1124,-0.41736835,,,,,,0.41736835
1125,-0.41703928,,,,,,0.41703928
1126,-0.41325516,,,,,,0.41325516
1127,-0.4117744,,,,,,0.4117744
1128,-0.4088129,,,,,,0.4088129
1129,-0.40897742,,,,,,0.40897742
1130,-0.40371254,,,,,,0.40371254
1131,-0.39647332,,,,,,0.39647332
1132,-0.39236012,,,,,,0.39236012
1133,-0.403548,,,,,,0.403548
1134,-0.40864837,,,,,,0.40864837
1135,-0.40864837,,,,,,0.40864837
1136,-0.41095176,,,,,,0.41095176
1137,-0.4051933,,,,,,0.4051933
1138,-0.40733215,,,,,,0.40733215
1139,-0.4070031,,,,,,0.4070031
1140,-0.39384088,,,,,,0.39384088
1141,-0.38380468,,,,,,0.38380468
1142,-0.38528544,,,,,,0.38528544
1143,-0.37673,,,,,,0.37673
1144,-0.3579738,,,,,,0.3579738
1145,-0.3601127,,,,,,0.3601127
1146,-0.36916173,,,,,,0.36916173
1147,-0.38183036,,,,,,0.38183036
1148,-0.3851209,,,,,,0.3851209
1149,-0.37985602,,,,,,0.37985602
1150,-0.38199487,,,,,,0.38199487
1151,-0.38824692,,,,,,0.38824692
1152,-0.38824692,,,,,,0.38824692
1153,-0.3810077,,,,,,0.3810077
1154,-0.37426206,,,,,,0.37426206
1155,-0.37014887,,,,,,0.37014887
1156,-0.36981982,,,,,,0.36981982
1157,-0.36833906,,,,,,0.36833906
1158,-0.36356777,,,,,,0.36356777
1159,-0.34382445,,,,,,0.34382445
1160,-0.3277007,,,,,,0.3277007
1161,-0.33263654,,,,,,0.33263654
1162,-0.3217777,,,,,,0.3217777
1163,-0.2994019,,,,,,0.2994019
1164,-0.29446608,,,,,,0.29446608
1165,-0.28015217,,,,,,0.28015217
1166,-0.27834237,,,,,,0.27834237
1167,-0.28410083,,,,,,0.28410083
1168,-0.28229102,,,,,,0.28229102
1169,-0.2715967,,,,,,0.2715967
1170,-0.2551439,,,,,,0.2551439
1171,-0.2551439,,,,,,0.2551439
1172,-0.25432128,,,,,,0.25432128
1173,-0.25942165,,,,,,0.25942165
1174,-0.24889186,,,,,,0.24889186
1175,-0.24889186,,,,,,0.24889186
1176,-0.23951377,,,,,,0.23951377
1177,-0.24395603,,,,,,0.24395603
1178,-0.25053716,,,,,,0.25053716
1179,-0.2609024,,,,,,0.2609024
1180,-0.2595862,,,,,,0.2595862
1181,-0.26106694,,,,,,0.26106694
1182,-0.27587444,,,,,,0.27587444
1183,-0.28229102,,,,,,0.28229102
1184,-0.27834237,,,,,,0.27834237
1185,-0.2857461,,,,,,0.2857461
1186,-0.2896948,,,,,,0.2896948
1187,-0.28887215,,,,,,0.28887215
1188,-0.28245556,,,,,,0.28245556
1189,-0.2887076,,,,,,0.2887076
1190,-0.29068196,,,,,,0.29068196
1191,-0.2839363,,,,,,0.2839363
1192,-0.27241936,,,,,,0.27241936
1193,-0.27422917,,,,,,0.27422917
1194,-0.2750518,,,,,,0.2750518
1195,-0.27883595,,,,,,0.27883595
1196,-0.28426537,,,,,,0.28426537
1197,-0.27850688,,,,,,0.27850688
1198,-0.27488726,,,,,,0.27488726
1199,-0.27883595,,,,,,0.27883595
1200,-0.27422917,,,,,,0.27422917
1201,-0.2809748,,,,,,0.2809748
1202,-0.2980857,,,,,,0.2980857
1203,-0.30252796,,,,,,0.30252796
1204,-0.29364344,,,,,,0.29364344
1205,-0.29841477,,,,,,0.29841477
1206,-0.2992374,,,,,,0.2992374
1207,-0.29726306,,,,,,0.29726306
1208,-0.29134005,,,,,,0.29134005
1209,-0.28294915,,,,,,0.28294915
1210,-0.2896948,,,,,,0.2896948
1211,-0.30071816,,,,,,0.30071816
1212,-0.30186984,,,,,,0.30186984
1213,-0.2956178,,,,,,0.2956178
1214,-0.2939725,,,,,,0.2939725
1215,-0.28410083,,,,,,0.28410083
1216,-0.28344274,,,,,,0.28344274
1217,-0.28492346,,,,,,0.28492346
1218,-0.2855816,,,,,,0.2855816
1219,-0.28442988,,,,,,0.28442988
1220,-0.27636802,,,,,,0.27636802
1221,-0.27817783,,,,,,0.27817783
1222,-0.27784878,,,,,,0.27784878
1223,-0.26402843,,,,,,0.26402843
1224,-0.24510773,,,,,,0.24510773
1225,-0.22980663,,,,,,0.22980663
1226,-0.19788821,,,,,,0.19788821
1227,-0.1784739,,,,,,0.1784739
1228,-0.16794412,,,,,,0.16794412
1229,-0.16432449,,,,,,0.16432449
1230,-0.1567562,,,,,,0.1567562
1231,-0.15576904,,,,,,0.15576904
1232,-0.16712147,,,,,,0.16712147
1233,-0.18637125,,,,,,0.18637125
1234,-0.19755915,,,,,,0.19755915
1235,-0.20512743,,,,,,0.20512743
1236,-0.2072663,,,,,,0.2072663
1237,-0.20512743,,,,,,0.20512743
1238,-0.20084971,,,,,,0.20084971
1239,-0.19920443,,,,,,0.19920443
1240,-0.19459765,,,,,,0.19459765
1241,-0.18620671,,,,,,0.18620671
1242,-0.19854632,,,,,,0.19854632
1243,-0.20463385,,,,,,0.20463385
1244,-0.19147162,,,,,,0.19147162
1245,-0.18653578,,,,,,0.18653578
1246,-0.19147162,,,,,,0.19147162
1247,-0.19311689,,,,,,0.19311689
1248,-0.187852,,,,,,0.187852
1249,-0.18308069,,,,,,0.18308069
1250,-0.17172825,,,,,,0.17172825
1251,-0.17271543,,,,,,0.17271543
1252,-0.18209352,,,,,,0.18209352
1253,-0.18291616,,,,,,0.18291616
1254,-0.18061277,,,,,,0.18061277
1255,-0.17534786,,,,,,0.17534786
1256,-0.1807773,,,,,,0.1807773
1257,-0.1796256,,,,,,0.1796256
1258,-0.17287995,,,,,,0.17287995
1259,-0.17896749,,,,,,0.17896749
1260,-0.18324521,,,,,,0.18324521
1261,-0.18719389,,,,,,0.18719389
1262,-0.19739462,,,,,,0.19739462
1263,-0.20298856,,,,,,0.20298856
1264,-0.18834558,,,,,,0.18834558
1265,-0.16810864,,,,,,0.16810864
1266,-0.15116225,,,,,,0.15116225
1267,-0.16284375,,,,,,0.16284375
1268,-0.17452523,,,,,,0.17452523
1269,-0.187852,,,,,,0.187852
1270,-0.19130708,,,,,,0.19130708
1271,-0.20068517,,,,,,0.20068517
1272,-0.21187308,,,,,,0.21187308
1273,-0.22454174,,,,,,0.22454174
1274,-0.23984283,,,,,,0.23984283
1275,-0.255473,,,,,,0.255473
1276,-0.25711825,,,,,,0.25711825
1277,-0.27603897,,,,,,0.27603897
1278,-0.299731,,,,,,0.299731
1279,-0.31009623,,,,,,0.31009623
1280,-0.32210678,,,,,,0.32210678
1281,-0.33888862,,,,,,0.33888862
1282,-0.34810215,,,,,,0.34810215
1283,-0.36685833,,,,,,0.36685833
1284,-0.38002056,,,,,,0.38002056
1285,-0.39252466,,,,,,0.39252466
1286,-0.3999284,,,,,,0.3999284
1287,-0.41786194,,,,,,0.41786194
1288,-0.43579546,,,,,,0.43579546
1289,-0.46195534,,,,,,0.46195534
1290,-0.46639758,,,,,,0.46639758
1291,-0.46392968,,,,,,0.46392968
1292,-0.47100437,,,,,,0.47100437
1293,-0.48087603,,,,,,0.48087603
1294,-0.47248513,,,,,,0.47248513
1295,-0.47462398,,,,,,0.47462398
1296,-0.48515373,,,,,,0.48515373
1297,-0.4920639,,,,,,0.4920639
1298,-0.48350847,,,,,,0.48350847
1299,-0.48317942,,,,,,0.48317942
1300,-0.49008957,,,,,,0.49008957
1301,-0.4884443,,,,,,0.4884443
1302,-0.49634162,,,,,,0.49634162
1303,-0.51773024,,,,,,0.51773024
1304,-0.5277664,,,,,,0.5277664
1305,-0.5271083,,,,,,0.5271083
1306,-0.5333603,,,,,,0.5333603
1307,-0.5295762,,,,,,0.5295762
1308,-0.5241468,,,,,,0.5241468
1309,-0.53105694,,,,,,0.53105694
1310,-0.53582823,,,,,,0.53582823
1311,-0.5323732,,,,,,0.5323732
1312,-0.55129385,,,,,,0.55129385
1313,-0.56034285,,,,,,0.56034285
1314,-0.55014217,,,,,,0.55014217
1315,-0.5369799,,,,,,0.5369799
1316,-0.5378026,,,,,,0.5378026
1317,-0.52826,,,,,,0.52826
1318,-0.5338539,,,,,,0.5338539
1319,-0.5271083,,,,,,0.5271083
1320,-0.5206917,,,,,,0.5206917
1321,-0.5294117,,,,,,0.5294117
1322,-0.5409286,,,,,,0.5409286
1323,-0.5368154,,,,,,0.5368154
1324,-0.5368154,,,,,,0.5368154
1325,-0.52628565,,,,,,0.52628565
1326,-0.52924716,,,,,,0.52924716
1327,-0.5488259,,,,,,0.5488259
1328,-0.55507797,,,,,,0.55507797
1329,-0.5496486,,,,,,0.5496486
1330,-0.54668707,,,,,,0.54668707
1331,-0.56988543,,,,,,0.56988543
1332,-0.57334054,,,,,,0.57334054
1333,-0.57728916,,,,,,0.57728916
1334,-0.5634689,,,,,,0.5634689
1335,-0.56922734,,,,,,0.56922734
1336,-0.5830476,,,,,,0.5830476
1337,-0.59505814,,,,,,0.59505814
1338,-0.60706866,,,,,,0.60706866
1339,-0.6009812,,,,,,0.6009812
1340,-0.5988423,,,,,,0.5988423
1341,-0.60262644,,,,,,0.60262644
1342,-0.6037781,,,,,,0.6037781
1343,-0.6052589,,,,,,0.6052589
1344,-0.6006521,,,,,,0.6006521
1345,-0.5995004,,,,,,0.5995004
1346,-0.58962876,,,,,,0.58962876
1347,-0.579099,,,,,,0.579099
1348,-0.5670885,,,,,,0.5670885
1349,-0.5504712,,,,,,0.5504712
1350,-0.5323732,,,,,,0.5323732
1351,-0.52760184,,,,,,0.52760184
1352,-0.54010594,,,,,,0.54010594
1353,-0.5624817,,,,,,0.5624817
1354,-0.5626462,,,,,,0.5626462
1355,-0.56462055,,,,,,0.56462055
1356,-0.58189595,,,,,,0.58189595
1357,-0.582225,,,,,,0.582225
1358,-0.59012234,,,,,,0.59012234
1359,-0.620889,,,,,,0.620889
1360,-0.61595315,,,,,,0.61595315
1361,-0.596868,,,,,,0.596868
1362,-0.5975261,,,,,,0.5975261
1363,-0.60756224,,,,,,0.60756224
1364,-0.6162822,,,,,,0.6162822
1365,-0.6120045,,,,,,0.6120045
1366,-0.6210535,,,,,,0.6210535
1367,-0.6101947,,,,,,0.6101947
1368,-0.6060815,,,,,,0.6060815
1369,-0.59489363,,,,,,0.59489363
