Time (Seconds),Amplitude (Volts),,Time (Seconds)
3770,-0.11372812,,
3771,-0.09135227,,
3772,-0.15963154,,
3773,-0.30458117,,
3774,-0.37697375,,
3775,-0.3549269,,
3776,-0.3198823,,
3777,-0.22429122,,
3778,-0.1413689,,
3779,-0.08904887,,
3780,-0.0752285,,
3781,-0.07999981,,
3782,-0.1385719,,
3783,-0.26657504,,
3784,-0.3514718,,
3785,-0.38108698,,
3786,-0.30227774,,
3787,-0.24403465,,
3788,-0.20142177,,
3789,-0.12557417,,
3790,-0.09431378,,
3791,-0.11109567,,
3792,-0.17230023,,
3793,-0.33205745,,
3794,-0.4417981,,
3795,-0.41070214,,
3796,-0.36841828,,
3797,-0.29059622,,
3798,-0.222975,,
3799,-0.1611123,,
3800,-0.12804209,,
3801,-0.11290548,,
3802,-0.19665045,,
3803,-0.33436084,,
3804,-0.42797768,,
3805,-0.4223837,,
3806,-0.34472615,,
3807,-0.2874702,,
3808,-0.24255389,,
3809,-0.1774006,,
3810,-0.13380058,,
3811,-0.122612655,,
3812,-0.17262928,,
3813,-0.3093525,,
3814,-0.40790516,,
3815,-0.37467036,,
3816,-0.29191247,,
3817,-0.21721649,,
3818,-0.16654174,,
3819,-0.13297795,,
3820,-0.099414155,,
3821,-0.08970699,,
3822,-0.16802248,,
3823,-0.31182042,,
3824,-0.42172557,,
3825,-0.41876405,,
3826,-0.33617064,,
3827,-0.24238937,,
3828,-0.1964859,,
3829,-0.14515305,,
3830,-0.11455076,,
3831,-0.112411894,,
3832,-0.18447533,,
3833,-0.3554205,,
3834,-0.4572638,,
3835,-0.4332426,,
3836,-0.3577239,,
3837,-0.28944454,,
3838,-0.23992144,,
3839,-0.17937495,,
3840,-0.14268512,,
3841,-0.13890097,,
3842,-0.19895384,,
3843,-0.3340318,,
3844,-0.42485163,,
3845,-0.3822387,,
3846,-0.30754268,,
3847,-0.2397569,,
3848,-0.16785796,,
3849,-0.1135636,,
3850,-0.07769642,,
3851,-0.054991513,,
3852,-0.14581116,,
3853,-0.30474567,,
3854,-0.3822387,,
3855,-0.35640767,,
3856,-0.2853313,,
3857,-0.20290253,,
3858,-0.15156965,,
3859,-0.10286925,,
3860,-0.09069415,,
3861,-0.087897174,,
3862,-0.17855231,,
3863,-0.3432454,,
3864,-0.4087278,,
3865,-0.38602284,,
3866,-0.33288008,,
3867,-0.25439996,,
3868,-0.17262928,,
3869,-0.1112602,,
3870,-0.07851906,,
3871,-0.065027736,,
3872,-0.15634097,,
3873,-0.31132683,,
3874,-0.3888198,,
3875,-0.37105072,,
3876,-0.31478193,,
3877,-0.2517675,,
3878,-0.19862477,,
3879,-0.13528134,,
3880,-0.08542925,,
3881,-0.08148057,,
3882,-0.16687079,,
3883,-0.29191247,,
3884,-0.34554878,,
3885,-0.31511098,,
3886,-0.25801957,,
3887,-0.23070784,,
3888,-0.18529798,,
3889,-0.13133265,,
3890,-0.11800586,,
3891,-0.14975984,,
3892,-0.25045127,,
3893,-0.4103731,,
3894,-0.49395373,,
3895,-0.464174,,
3896,-0.37467036,,
3897,-0.29734188,,
3898,-0.20553498,,
3899,-0.15403758,,
3900,-0.13807832,,
3901,-0.13067454,,
3902,-0.20899007,,
3903,-0.3565722,,
3904,-0.4396592,,
3905,-0.43143278,,
3906,-0.33715782,,
3907,-0.28056,,
3908,-0.24337652,,
3909,-0.18118477,,
3910,-0.15815079,,
3911,-0.16061871,,
3912,-0.24831238,,
3913,-0.38092244,,
3914,-0.47009704,,
3915,-0.4505181,,
3916,-0.37927717,,
3917,-0.3305767,,
3918,-0.27397883,,
3919,-0.20701574,,
3920,-0.18052664,,
3921,-0.19286628,,
3922,-0.277763,,
3923,-0.41349915,,
3924,-0.47371668,,
3925,-0.4362041,,
3926,-0.37730283,,
3927,-0.32745063,,
3928,-0.29026717,,
3929,-0.24502182,,
3930,-0.20783837,,
3931,-0.19220817,,
3932,-0.26690412,,
3933,-0.40494365,,
3934,-0.47305855,,
3935,-0.4464049,,
3936,-0.3536107,,
3937,-0.27299166,,
3938,-0.22692367,,
3939,-0.1691742,,
3940,-0.15584739,,
3941,-0.14811455,,
3942,-0.23070784,,
3943,-0.38306132,,
3944,-0.47305855,,
3945,-0.46499664,,
3946,-0.3942493,,
3947,-0.3198823,,
3948,-0.25620976,,
3949,-0.21359687,,
3950,-0.20520592,,
3951,-0.20635761,,
3952,-0.2909253,,
3953,-0.42945844,,
3954,-0.50596434,,
3955,-0.5008639,,
3956,-0.4230418,,
3957,-0.35525596,,
3958,-0.30672002,,
3959,-0.2478188,,
3960,-0.23630181,,
3961,-0.23909879,,
3962,-0.33600613,,
3963,-0.48441106,,
3964,-0.54084444,,
3965,-0.5141908,,
3966,-0.4190931,,
3967,-0.34258726,,
3968,-0.28220525,,
3969,-0.24864145,,
3970,-0.21112895,,
3971,-0.19977649,,
3972,-0.30902344,,
3973,-0.47371668,,
3974,-0.53640217,,
3975,-0.5140262,,
3976,-0.44607583,,
3977,-0.39145228,,
3978,-0.33682877,,
3979,-0.2963547,,
3980,-0.29355773,,
3981,-0.28829283,,
3982,-0.4024757,,
3983,-0.5689789,,
3984,-0.6380811,,
3985,-0.5984296,,
3986,-0.5133681,,
3987,-0.44541773,,
3988,-0.39178133,,
3989,-0.3445616,,
3990,-0.303594,,
3991,-0.29174793,,
3992,-0.3674311,,
3993,-0.48852426,,
3994,-0.54775465,,
3995,-0.5173168,,
3996,-0.43472335,,
3997,-0.3531171,,
3998,-0.2720045,,
3999,-0.20059912,,
4000,-0.1449885,,
4001,-0.11208284,,
4002,-0.17986853,,
4003,-0.3003034,,
4004,-0.3318929,,
4005,-0.25571617,,
4006,-0.12294171,,
4007,-0.038538687,,
4008,0.041915603,,
4009,0.09226121,,
4010,0.12006646,,
4011,0.13520303,,
4012,0.053597104,,
4013,-0.07819001,,
4014,-0.12623228,,
4015,-0.069634534,,
4016,0.035663534,,
4017,0.117763065,,
4018,0.20282404,,
4019,0.28607517,,
4020,0.34711498,,
4021,0.38232392,,
4022,0.2933144,,
4023,0.15938866,,
4024,0.10410723,,
4025,0.14244227,,
4026,0.22519985,,
4027,0.29364344,,
4028,0.39663786,,
4029,0.44945124,,
4030,0.44221202,,
4031,0.42937887,,
4032,0.3466214,,
4033,0.21746702,,
4034,0.1631728,,
4035,0.22092211,,
4036,0.31914526,,
4037,0.370807,,
4038,0.4237849,,
4039,0.47742096,,
4040,0.4991386,,
4041,0.49650615,,
4042,0.4017382,,
4043,0.24708205,,
4044,0.19245878,,
4045,0.23375529,,
4046,0.32309392,,
4047,0.3892341,,
4048,0.4468188,,
4049,0.48811525,,
4050,0.4973288,,
4051,0.47561115,,
4052,0.37656546,,
4053,0.24444962,,
4054,0.2054565,,
4055,0.25234696,,
4056,0.33757237,,
4057,0.39384088,,
4058,0.4570195,,
4059,0.52826,,
4060,0.54701614,,
4061,0.5149332,,
4062,0.4015737,,
4063,0.27883595,,
4064,0.21483459,,
4065,0.24329792,,
4066,0.31601924,,
4067,0.3536961,,
4068,0.40799025,,
4069,0.4486286,,
4070,0.45191917,,
4071,0.44287014,,
4072,0.32457468,,
4073,0.16860223,,
4074,0.11233363,,
4075,0.15182036,,
4076,0.21713798,,
4077,0.24412055,,
4078,0.2809748,,
4079,0.3181581,,
4080,0.33559805,,
4081,0.32325846,,
4082,0.18357427,,
4083,0.016084682,,
4084,-0.043639064,,
4085,0.0197043,,
4086,0.11003024,,
4087,0.13931623,,
4088,0.19097804,,
4089,0.22174476,,
4090,0.20660819,,
4091,0.17057656,,
4092,0.046357866,,
4093,-0.085593775,,
4094,-0.14712738,,
4095,-0.109450385,,
4096,-0.031463973,,
4097,-0.006455682,,
4098,0.03533448,,
4099,0.086009145,,
4100,0.09374196,,
4101,0.07070803,,
4102,-0.044626232,,
4103,-0.18315911,,
4104,-0.24173124,,
4105,-0.20849648,,
4106,-0.122612655,,
4107,-0.07012812,,
4108,-0.012707754,,
4109,0.033689197,,
4110,0.056229554,,
4111,0.047509562,,
4112,-0.070292644,,
4113,-0.2038897,,
4114,-0.23893426,,
4115,-0.19944742,,
4116,-0.12096737,,
4117,-0.05466246,,
4118,-0.002671533,,
4119,0.031221274,,
4120,0.05293899,,
4121,0.041092962,,
4122,-0.07917717,,
4123,-0.22560745,,
4124,-0.2708528,,
4125,-0.20783837,,
4126,-0.10994397,,
4127,-0.05351076,,
4128,0.004238652,,
4129,0.036321647,,
4130,0.045699753,,
4131,0.021020528,,
4132,-0.13297795,,
4133,-0.3014551,,
4134,-0.3537752,,
4135,-0.3272861,,
4136,-0.26525882,,
4137,-0.22363311,,
4138,-0.14679833,,
4139,-0.08822623,,
4140,-0.06700208,,
4141,-0.07670925,,
4142,-0.18579157,,
4143,-0.33139932,,
4144,-0.37861905,,
4145,-0.31560457,,
4146,-0.22955613,,
4147,-0.1854625,,
4148,-0.115537934,,
4149,-0.06371152,,
4150,-0.049233027,,
4151,-0.071937926,,
4152,-0.2022444,,
4153,-0.3335382,,
4154,-0.36249524,,
4155,-0.29931623,,
4156,-0.22248141,,
4157,-0.16966778,,
4158,-0.1199802,,
4159,-0.08904887,,
4160,-0.061572645,,
4161,-0.0706217,,
4162,-0.2050414,,
4163,-0.3302476,,
4164,-0.35805297,,
4165,-0.31840155,,
4166,-0.21343234,,
4167,-0.142027,,
4168,-0.09711076,,
4169,-0.052194536,,
4170,-0.025376428,,
4171,-0.043474536,,
4172,-0.19155006,,
4173,-0.31428835,,
4174,-0.35410428,,
4175,-0.2984936,,
4176,-0.17986853,,
4177,-0.10615982,,
4178,-0.049891137,,
4179,-0.02422473,,
4180,0.004074123,,
4181,0.015097513,,
4182,-0.11471529,,
4183,-0.254729,,
4184,-0.28977358,,
4185,-0.24255389,,
4186,-0.16933872,,
4187,-0.12540963,,
4188,-0.071937926,,
4189,-0.04709416,,
4190,-0.030641332,,
4191,-0.042487368,,
4192,-0.19516969,,
4193,-0.33715782,,
4194,-0.3503201,,
4195,-0.2909253,,
4196,-0.21211612,,
4197,-0.17822325,,
4198,-0.122448124,,
4199,-0.07917717,,
4200,-0.07917717,,
4201,-0.109614916,,
4202,-0.23103689,,
4203,-0.39194587,,
4204,-0.4304456,,
4205,-0.37121525,,
4206,-0.28516677,,
4207,-0.23811162,,
4208,-0.15206324,,
4209,-0.113399066,,
4210,-0.10599529,,
4211,-0.1321553,,
4212,-0.2512739,,
4213,-0.35986277,,
4214,-0.38141602,,
4215,-0.34127104,,
4216,-0.2616392,,
4217,-0.20537044,,
4218,-0.16226399,,
4219,-0.13659756,,
4220,-0.11849944,,
4221,-0.1339651,,
4222,-0.27529508,,
4223,-0.40445006,,
4224,-0.43406522,,
4225,-0.39753985,,
4226,-0.3072136,,
4227,-0.24403465,,
4228,-0.21984896,,
4229,-0.20471233,,
4230,-0.16473192,,
4231,-0.17723608,,
4232,-0.30803627,,
4233,-0.42666143,,
4234,-0.45709926,,
4235,-0.40083042,,
4236,-0.3141238,,
4237,-0.25324824,,
4238,-0.19023383,,
4239,-0.1588089,,
4240,-0.13758473,,
4241,-0.16539003,,
4242,-0.2998098,,
4243,-0.4276486,,
4244,-0.48572728,,
4245,-0.42649692,,
4246,-0.32399553,,
4247,-0.24946408,,
4248,-0.17197117,,
4249,-0.13758473,,
4250,-0.12952285,,
4251,-0.1449885,,
4252,-0.26311997,,
4253,-0.42221916,,
4254,-0.4745393,,
4255,-0.42863578,,
4256,-0.37351865,,
4257,-0.34028387,,
4258,-0.29520303,,
4259,-0.26904297,,
4260,-0.26937205,,
4261,-0.2881283,,
4262,-0.41234744,,
4263,-0.5494,,
4264,-0.5656883,,
4265,-0.48934692,,
4266,-0.389807,,
4267,-0.32745063,,
4268,-0.26065204,,
4269,-0.23136595,,
4270,-0.2247848,,
4271,-0.26427165,,
4272,-0.3944138,,
4273,-0.5141908,,
4274,-0.53903466,,
4275,-0.48227218,,
4276,-0.39293304,,
4277,-0.34373897,,
4278,-0.29438037,,
4279,-0.25769052,,
4280,-0.24600899,,
4281,-0.2720045,,
4282,-0.4103731,,
4283,-0.53327614,,
4284,-0.5558166,,
4285,-0.5189621,,
4286,-0.43357164,,
4287,-0.37944168,,
4288,-0.32695705,,
4289,-0.29059622,,
4290,-0.25785503,,
4291,-0.30458117,,
4292,-0.45660567,,
4293,-0.5712823,,
4294,-0.5890514,,
4295,-0.5281757,,
4296,-0.45709926,,
4297,-0.40741158,,
4298,-0.34143558,,
4299,-0.27907923,,
4300,-0.2604875,,
4301,-0.29865813,,
4302,-0.4253452,,
4303,-0.5387056,,
4304,-0.5444641,,
4305,-0.4898405,,
4306,-0.42995203,,
4307,-0.39885607,,
4308,-0.31856608,,
4309,-0.29339322,,
4310,-0.29882264,,
4311,-0.34077746,,
4312,-0.47289404,,
4313,-0.61175644,,
4314,-0.634626,,
4315,-0.5622332,,
4316,-0.47766536,,
4317,-0.4413045,,
4318,-0.3692409,,
4319,-0.34538424,,
4320,-0.34818125,,
4321,-0.39243945,,
4322,-0.54429954,,
4323,-0.68135226,,
4324,-0.6925402,,
4325,-0.6464721,,
4326,-0.5648657,,
4327,-0.50596434,,
4328,-0.45709926,,
4329,-0.4315973,,
4330,-0.41366366,,
4331,-0.47289404,,
4332,-0.6244252,,
4333,-0.71475166,,
4334,-0.70208293,,
4335,-0.6431815,,
4336,-0.5388701,,
4337,-0.4830948,,
4338,-0.45232794,,
4339,-0.41251197,,
4340,-0.39145228,,
4341,-0.42435804,,
4342,-0.552526,,
4343,-0.6357777,,
4344,-0.6556857,,
4345,-0.61751497,,
4346,-0.5171523,,
4347,-0.441469,,
4348,-0.38339037,,
4349,-0.32646346,,
4350,-0.2853313,,
4351,-0.30688456,,
4352,-0.4292939,,
4353,-0.5179749,,
4354,-0.5034964,,
4355,-0.40724704,,
4356,-0.30441663,,
4357,-0.22281046,,
4358,-0.11899303,,
4359,-0.062395286,,
4360,-0.028666994,,
4361,-0.027515296,,
4362,-0.13643304,,
4363,-0.23597275,,
4364,-0.21705197,,
4365,-0.12721945,,
4366,-0.03491907,,
4367,0.02250128,,
4368,0.12023098,,
4369,0.17567693,,
4370,0.20265952,,
4371,0.19311689,,
4372,0.07975707,,
4373,-0.03080586,,
4374,-0.011556057,,
4375,0.07235331,,
4376,0.1426068,,
4377,0.16448903,,
4378,0.21977042,,
4379,0.25168884,,
4380,0.25991523,,
4381,0.21072139,,
4382,0.07087256,,
4383,-0.018137187,,
4384,-0.005962098,,
4385,0.083705746,,
4386,0.1748543,,
4387,0.22717418,,
4388,0.3058185,,
4389,0.36274514,,
4390,0.37936243,,
4391,0.31898072,,
4392,0.16646336,,
4393,0.07399859,,
4394,0.07366954,,
4395,0.12072457,,
4396,0.2054565,,
4397,0.26518014,,
4398,0.30861548,,
4399,0.35945457,,
4400,0.3773881,,
4401,0.3216132,,
4402,0.16843769,,
4403,0.076301984,,
4404,0.054419745,,
4405,0.07909896,,
4406,0.16037582,,
4407,0.2225674,,
4408,0.27373558,,
4409,0.3199679,,
4410,0.3323075,,
4411,0.2773552,,
4412,0.12829286,,
4413,0.004074123,,
4414,-3.91E-05,,
4415,0.05820389,,
4416,0.11381439,,
4417,0.12516682,,
4418,0.1748543,,
4419,0.19229425,,
4420,0.20035613,,
4421,0.16103394,,
4422,0.030892218,,
4423,-0.0915168,,
4424,-0.084771134,,
4425,-0.003658702,,
4426,0.061329924,,
4427,0.0799216,,
4428,0.15099773,,
4429,0.16136299,,
4430,0.16235016,,
4431,0.10163931,,
4432,-0.048410382,,
4433,-0.18990478,,
4434,-0.19829573,,
4435,-0.12047379,,
4436,-0.053017177,,
4437,-0.007113795,,
4438,0.04668692,,
4439,0.056065027,,
4440,0.059520114,,
4441,-0.00662021,,
4442,-0.17608438,,
4443,-0.29257056,,
4444,-0.29553208,,
4445,-0.2414022,,
4446,-0.15288587,,
4447,-0.103362836,,
4448,-0.06519227,,
4449,-0.025376428,,
4450,-0.008265493,,
4451,-0.06617944,,
4452,-0.20668668,,
4453,-0.2966838,,
4454,-0.28960904,,
4455,-0.22330405,,
4456,-0.12096737,,
4457,-0.05926925,,
4458,-0.013365868,,
4459,0.03418278,,
4460,0.047838617,,
4461,-0.017479073,,
4462,-0.18102023,,
4463,-0.26608148,,
4464,-0.27282715,,
4465,-0.22050707,,
4466,-0.15601191,,
4467,-0.11899303,,
4468,-0.07670925,,
4469,-0.049891137,,
4470,-0.04413265,,
4471,-0.11800586,,
4472,-0.2858249,,
4473,-0.41070214,,
4474,-0.3990206,,
4475,-0.3003034,,
4476,-0.24222483,,
4477,-0.20800291,,
4478,-0.13248436,,
4479,-0.10977944,,
4480,-0.10665341,,
4481,-0.16900966,,
4482,-0.30836532,,
4483,-0.42550975,,
4484,-0.39540097,,
4485,-0.29915172,,
4486,-0.24748974,,
4487,-0.20471233,,
4488,-0.14103983,,
4489,-0.1287002,,
4490,-0.12047379,,
4491,-0.17065494,,
4492,-0.30474567,,
4493,-0.38092244,,
4494,-0.34949747,,
4495,-0.25900674,,
4496,-0.19615686,,
4497,-0.14729191,,
4498,-0.10204661,,
4499,-0.084113024,,
4500,-0.09628812,,
4501,-0.20323157,,
4502,-0.37220243,,
4503,-0.44541773,,
4504,-0.418435,,
4505,-0.3467005,,
4506,-0.24995767,,
4507,-0.18102023,,
4508,-0.14169794,,
4509,-0.08839076,,
4510,-0.04709416,,
4511,-0.12277718,,
4512,-0.27003014,,
4513,-0.35295257,,
4514,-0.36874732,,
4515,-0.3088589,,
4516,-0.21738103,,
4517,-0.13890097,,
4518,-0.09530095,,
4519,-0.057788495,,
4520,-0.0391968,,
4521,-0.122612655,,
4522,-0.27299166,,
4523,-0.36479864,,
4524,-0.3519654,,
4525,-0.24650258,,
4526,-0.18677872,,
4527,-0.13445869,,
4528,-0.07127982,,
4529,-0.06601491,,
4530,-0.06387604,,
4531,-0.12787756,,
4532,-0.27233356,,
4533,-0.375493,,
4534,-0.33436084,,
4535,-0.24617352,,
4536,-0.19994101,,
4537,-0.13824286,,
4538,-0.062395286,,
4539,-0.06881189,,
4540,-0.105666235,,
4541,-0.1675289,,
4542,-0.28319243,,
4543,-0.36430505,,
4544,-0.31905967,,
4545,-0.24090861,,
4546,-0.16687079,,
4547,-0.08312585,,
4548,-0.029983219,,
4549,-0.014353037,,
4550,-0.025540957,,
4551,-0.11586699,,
4552,-0.254729,,
4553,-0.34916842,,
4554,-0.3346899,,
4555,-0.27809206,,
4556,-0.20635761,,
4557,-0.15041795,,
4558,-0.10698246,,
4559,-0.06930547,,
4560,-0.04873944,,
4561,-0.13528134,,
4562,-0.28154716,,
4563,-0.3542688,,
4564,-0.34916842,,
4565,-0.29915172,,
4566,-0.22544292,,
4567,-0.17312287,,
4568,-0.13955908,,
4569,-0.105666235,,
4570,-0.09826246,,
4571,-0.1808557,,
4572,-0.32876685,,
4573,-0.3995142,,
4574,-0.38026434,,
4575,-0.298,,
4576,-0.22429122,,
4577,-0.14087531,,
4578,-0.08822623,,
4579,-0.0630534,,
4580,-0.05367529,,
4581,-0.1310036,,
4582,-0.29536754,,
4583,-0.39852703,,
4584,-0.37598658,,
4585,-0.29289964,,
4586,-0.22248141,,
4587,-0.14992437,,
4588,-0.094971895,,
4589,-0.10221114,,
4590,-0.11307001,,
4591,-0.19747308,,
4592,-0.35459787,,
4593,-0.46335137,,
4594,-0.4417981,,
4595,-0.35344616,,
4596,-0.3077072,,
4597,-0.25769052,,
4598,-0.19944742,,
4599,-0.18858854,,
4600,-0.18266553,,
4601,-0.2443637,,
4602,-0.39062965,,
4603,-0.48934692,,
4604,-0.46154153,,
4605,-0.3623307,,
4606,-0.30244228,,
4607,-0.24864145,,
4608,-0.19220817,,
4609,-0.1774006,,
4610,-0.16061871,,
4611,-0.23630181,,
4612,-0.3657858,,
4613,-0.43587506,,
4614,-0.40839875,,
4615,-0.30902344,,
4616,-0.21228065,,
4617,-0.14515305,,
4618,-0.11109567,,
4619,-0.08904887,,
4620,-0.08296132,,
4621,-0.20323157,,
4622,-0.36907637,,
4623,-0.45923814,,
4624,-0.47585556,,
4625,-0.41053763,,
4626,-0.3072136,,
4627,-0.2414022,,
4628,-0.18842402,,
4629,-0.14235605,,
4630,-0.13380058,,
4631,-0.23169501,,
4632,-0.3715443,,
4633,-0.42386445,,
4634,-0.38964248,,
4635,-0.3162627,,
4636,-0.26492977,,
4637,-0.20948365,,
4638,-0.15008889,,
4639,-0.12310624,,
4640,-0.13643304,,
4641,-0.21919084,,
4642,-0.37253147,,
4643,-0.4748684,,
4644,-0.4396592,,
4645,-0.35607862,,
4646,-0.3198823,,
4647,-0.2593358,,
4648,-0.20553498,,
4649,-0.22313952,,
4650,-0.23547916,,
4651,-0.323831,,
4652,-0.47404572,,
4653,-0.5596008,,
4654,-0.49592808,,
4655,-0.3990206,,
4656,-0.34176463,,
4657,-0.28302792,,
4658,-0.23498558,,
4659,-0.23383388,,
4660,-0.2657524,,
4661,-0.38141602,,
4662,-0.5416671,,
4663,-0.61159194,,
4664,-0.552197,,
4665,-0.43949467,,
4666,-0.3685828,,
4667,-0.31445286,,
4668,-0.2581841,,
4669,-0.23317575,,
4670,-0.22379763,,
4671,-0.33715782,,
4672,-0.50152206,,
4673,-0.58345747,,
4674,-0.5655238,,
4675,-0.47865254,,
4676,-0.40625986,,
4677,-0.3674311,,
4678,-0.3434099,,
4679,-0.30688456,,
4680,-0.2823698,,
4681,-0.40955046,,
4682,-0.5457803,,
4683,-0.575231,,
4684,-0.54364145,,
4685,-0.43735582,,
4686,-0.36989903,,
4687,-0.33139932,,
4688,-0.29569662,,
4689,-0.24831238,,
4690,-0.20537044,,
4691,-0.2726626,,
4692,-0.42616785,,
4693,-0.4865499,,
4694,-0.4447596,,
4695,-0.3498265,,
4696,-0.25966486,,
4697,-0.1489372,,
4698,-0.06881189,,
4699,-0.032122087,,
4700,0.000125446,,
4701,-0.054168873,,
4702,-0.18562703,,
4703,-0.24962862,,
4704,-0.18036212,,
4705,-0.06617944,,
4706,-0.021921335,,
4707,0.054419745,,
4708,0.1238506,,
4709,0.1332287,,
4710,0.12747023,,
4711,0.032043915,,
4712,-0.11751228,,
4713,-0.1652255,,
4714,-0.102540195,,
4715,-0.00300059,,
4716,0.031714857,,
4717,0.102132894,,
4718,0.17814484,,
4719,0.21088591,,
4720,0.20414026,,
4721,0.10575251,,
4722,-0.011227001,,
4723,-0.04495529,,
4724,0.015097513,,
4725,0.11052383,,
4726,0.17172825,,
4727,0.23457794,,
4728,0.28953025,,
4729,0.33658522,,
4730,0.34514067,,
4731,0.22009948,,
4732,0.087325364,,
4733,0.048003145,,
4734,0.0916031,,
4735,0.19509123,,
4736,0.28673327,,
4737,0.34333086,,
4738,0.3969669,,
4739,0.445009,,
4740,0.44895765,,
4741,0.31503206,,
4742,0.16399544,,
4743,0.102955535,,
4744,0.09538724,,
4745,0.15807243,,
4746,0.21335383,,
4747,0.26435748,,
4748,0.2896948,,
4749,0.32210678,,
4750,0.3329656,,
4751,0.22602248,,
4752,0.075643875,,
4753,0.02974052,,
4754,0.092590265,,
4755,0.17765127,,
4756,0.2243772,,
4757,0.28673327,,
4758,0.33872408,,
4759,0.3395467,,
4760,0.32687807,,
4761,0.22503531,,
4762,0.050800126,,
4763,-0.020111525,,
4764,0.055077855,,
4765,0.1391517,,
4766,0.16712147,,
4767,0.22092211,,
4768,0.2479047,,
4769,0.24757564,,
4770,0.214341,,
4771,0.09999403,,
4772,-0.04396812,,
4773,-0.10451453,,
4774,-0.055320572,,
4775,0.021843169,,
4776,0.07663104,,
4777,0.13816454,,
4778,0.17156373,,
4779,0.17584145,,
4780,0.15395923,,
4781,0.027601654,,
4782,-0.119651146,,
4783,-0.1645674,,
4784,-0.12787756,,
4785,-0.049397554,,
4786,0.0197043,,
4787,0.09061593,,
4788,0.14227775,,
4789,0.17748673,,
4790,0.19163615,,
4791,0.07547934,,
4792,-0.042487368,,
4793,-0.088555284,,
4794,-0.08148057,,
4795,-0.00760738,,
4796,0.06462049,,
4797,0.119901925,,
4798,0.15214942,,
4799,0.16448903,,
4800,0.14392301,,
4801,0.005225821,,
4802,-0.12919378,,
4803,-0.17411004,,
4804,-0.13412964,,
4805,-0.041829254,,
4806,0.020197887,,
4807,0.07679557,,
4808,0.0957163,,
4809,0.077124625,,
4810,0.06330426,,
4811,-0.055649627,,
4812,-0.20767385,,
4813,-0.2748015,,
4814,-0.2091546,,
4815,-0.13347153,,
4816,-0.10912133,,
4817,-0.037880573,,
4818,0.02529826,,
4819,0.021185055,,
4820,0.014603928,,
4821,-0.069634534,,
4822,-0.21655838,,
4823,-0.26986563,,
4824,-0.20997724,,
4825,-0.120144725,,
4826,-0.07638019,,
4827,-0.0048104,,
4828,0.02974052,,
4829,0.02793071,,
4830,0.01262959,,
4831,-0.10615982,,
4832,-0.25456446,,
4833,-0.30820078,,
4834,-0.2553871,,
4835,-0.16687079,,
4836,-0.12294171,,
4837,-0.08016434,,
4838,-0.03656435,,
4839,-0.012872282,,
4840,-0.024882844,,
4841,-0.15897343,,
4842,-0.27578866,,
4843,-0.31017512,,
4844,-0.2593358,,
4845,-0.15403758,,
4846,-0.081974156,,
4847,-0.023731146,,
4848,0.023488449,,
4849,0.0494839,,
4850,0.035499007,,
4851,-0.095630005,,
4852,-0.21869725,,
4853,-0.25439996,,
4854,-0.21507762,,
4855,-0.11224737,,
4856,-0.0327802,,
4857,0.02250128,,
4858,0.07745368,,
4859,0.12039551,,
4860,0.09933592,,
4861,-0.020769637,,
4862,-0.15189871,,
4863,-0.19994101,,
4864,-0.15930249,,
4865,-0.09365567,,
4866,-0.07687378,,
4867,-0.019782469,,
4868,0.007693744,,
4869,0.015591097,,
4870,-0.011227001,,
4871,-0.11191831,,
4872,-0.24419917,,
4873,-0.2761177,,
4874,-0.19813119,,
4875,-0.119322084,,
4876,-0.07259604,,
4877,0.012300533,,
4878,0.057874836,,
4879,0.06429143,,
4880,0.04142202,,
4881,-0.0653568,,
4882,-0.20323157,,
4883,-0.25736144,,
4884,-0.2103063,,
4885,-0.10698246,,
4886,-0.039690387,,
4887,0.022665808,,
4888,0.07432765,,
4889,0.081402354,,
4890,0.03763787,,
4891,-0.08312585,,
4892,-0.20405422,,
4893,-0.24337652,,
4894,-0.19401798,,
4895,-0.108792275,,
4896,-0.035083596,,
4897,0.01707185,,
4898,0.06330426,,
4899,0.08387028,,
4900,0.05738125,,
4901,-0.081151515,,
4902,-0.19253723,,
4903,-0.21853273,,
4904,-0.19878931,,
4905,-0.12475152,,
4906,-0.069634534,,
4907,-0.014846621,,
4908,0.052774463,,
4909,0.10048761,,
4910,0.073340476,,
4911,-0.081809625,,
4912,-0.19796667,,
4913,-0.20948365,,
4914,-0.15453117,,
4915,-0.080986984,,
4916,-0.03639982,,
4917,0.018059019,,
4918,0.0494839,,
4919,0.052280877,,
4920,0.009174498,,
4921,-0.14630474,,
4922,-0.2874702,,
4923,-0.3093525,,
4924,-0.22840443,,
4925,-0.14284964,,
4926,-0.10352737,,
4927,-0.03261567,,
4928,0.009668082,,
4929,0.007200159,,
4930,-0.03491907,,
4931,-0.16950324,,
4932,-0.32564083,,
4933,-0.37351865,,
4934,-0.29882264,,
4935,-0.22165877,,
4936,-0.16193494,,
4937,-0.09513642,,
4938,-0.06568585,,
4939,-0.06864736,,
4940,-0.09217491,,
4941,-0.22231688,,
4942,-0.34916842,,
4943,-0.35953373,,
4944,-0.28960904,,
4945,-0.20997724,,
4946,-0.13297795,,
4947,-0.048410382,,
4948,-0.02422473,,
4949,-0.007771908,,
4950,-0.04511982,,
4951,-0.19105648,,
4952,-0.31840155,,
4953,-0.33567706,,
4954,-0.2938868,,
4955,-0.22725274,,
4956,-0.16242853,,
4957,-0.13429417,,
4958,-0.08296132,,
