Time (Seconds),Amplitude (Volts),Time (Seconds)
7753,-0.55663925,
7754,-0.5592717,
7755,-0.6005685,
7756,-0.6387392,
7757,-0.65124345,
7758,-0.6403845,
7759,-0.6158697,
7760,-0.5729276,
7761,-0.54084444,
7762,-0.51682323,
7763,-0.49230844,
7764,-0.49740884,
7765,-0.5313018,
7766,-0.5620687,
7767,-0.57704085,
7768,-0.55400676,
7769,-0.5178104,
7770,-0.47980425,
7771,-0.441469,
7772,-0.40905687,
7773,-0.39573005,
7774,-0.40955046,
7775,-0.44624037,
7776,-0.48720804,
7777,-0.51007754,
7778,-0.4870435,
7779,-0.45430228,
7780,-0.42830673,
7781,-0.39457834,
7782,-0.36496317,
7783,-0.35229445,
7784,-0.36907637,
7785,-0.40576628,
7786,-0.44936642,
7787,-0.46845174,
7788,-0.4452532,
7789,-0.41086668,
7790,-0.38733906,
7791,-0.3565722,
7792,-0.32794422,
7793,-0.31198496,
7794,-0.33715782,
7795,-0.3824032,
7796,-0.43061012,
7797,-0.45413774,
7798,-0.45792192,
7799,-0.44558224,
7800,-0.4161316,
7801,-0.39227492,
7802,-0.37187338,
7803,-0.35871106,
7804,-0.37746733,
7805,-0.43209088,
7806,-0.48046237,
7807,-0.49313107,
7808,-0.48391747,
7809,-0.46219966,
7810,-0.42863578,
7811,-0.40658894,
7812,-0.38552925,
7813,-0.36216617,
7814,-0.3748349,
7815,-0.42452258,
7816,-0.46154153,
7817,-0.46664193,
7818,-0.45463133,
7819,-0.432749,
7820,-0.40658894,
7821,-0.38503566,
7822,-0.36479864,
7823,-0.34933293,
7824,-0.36989903,
7825,-0.42123199,
7826,-0.4676291,
7827,-0.49296656,
7828,-0.4796397,
7829,-0.45134076,
7830,-0.432749,
7831,-0.41136026,
7832,-0.41942218,
7833,-0.45068264,
7834,-0.49477637,
7835,-0.54660296,
7836,-0.5989232,
7837,-0.6272222,
7838,-0.6155406,
7839,-0.58806425,
7840,-0.5712823,
7841,-0.53393424,
7842,-0.49971223,
7843,-0.48622087,
7844,-0.51567155,
7845,-0.56634647,
7846,-0.6209701,
7847,-0.6533823,
7848,-0.6494336,
7849,-0.63495505,
7850,-0.6148825,
7851,-0.58806425,
7852,-0.569308,
7853,-0.5558166,
7854,-0.5762182,
7855,-0.6298546,
7856,-0.6767454,
7857,-0.69155306,
7858,-0.68201035,
7859,-0.66193783,
7860,-0.62409616,
7861,-0.59497446,
7862,-0.5706242,
7863,-0.5582845,
7864,-0.5785216,
7865,-0.6326516,
7866,-0.6734548,
7867,-0.68233943,
7868,-0.6691771,
7869,-0.6464721,
7870,-0.61570513,
7871,-0.59875864,
7872,-0.57440835,
7873,-0.555323,
7874,-0.57358575,
7875,-0.6224508,
7876,-0.66160876,
7877,-0.67230314,
7878,-0.6522306,
7879,-0.6270577,
7880,-0.5966198,
7881,-0.5678272,
7882,-0.5411735,
7883,-0.5245561,
7884,-0.53903466,
7885,-0.5842801,
7886,-0.6329807,
7887,-0.6532178,
7888,-0.63429695,
7889,-0.6051753,
7890,-0.58181214,
7891,-0.55334866,
7892,-0.52208817,
7893,-0.51912665,
7894,-0.55367774,
7895,-0.5962907,
7896,-0.6426879,
7897,-0.6668737,
7898,-0.6591408,
7899,-0.63956183,
7900,-0.6229444,
7901,-0.6000749,
7902,-0.5855963,
7903,-0.5964553,
7904,-0.63561314,
7905,-0.6894142,
7906,-0.74568313,
7907,-0.7697044,
7908,-0.76822364,
7909,-0.7486447,
7910,-0.72083926,
7911,-0.7001086,
7912,-0.6802005,
7913,-0.662925,
7914,-0.680036,
7915,-0.72939473,
7916,-0.7764501,
7917,-0.78944796,
7918,-0.77661467,
7919,-0.74469596,
7920,-0.7032346,
7921,-0.6803651,
7922,-0.6765809,
7923,-0.6672028,
7924,-0.6806941,
7925,-0.7292302,
7926,-0.77118516,
7927,-0.78336036,
7928,-0.77398217,
7929,-0.7465058,
7930,-0.7099803,
7931,-0.68497187,
7932,-0.663254,
7933,-0.6510789,
7934,-0.66572195,
7935,-0.71195465,
7936,-0.7527579,
7937,-0.75802284,
7938,-0.7409118,
7939,-0.7088286,
7940,-0.67691,
7941,-0.6528887,
7942,-0.6257414,
7943,-0.61504704,
7944,-0.63725847,
7945,-0.674113,
7946,-0.7155743,
7947,-0.7353178,
7948,-0.72149736,
7949,-0.69517267,
7950,-0.6642412,
7951,-0.6303482,
7952,-0.5961262,
7953,-0.5791797,
7954,-0.6046817,
7955,-0.64400417,
7956,-0.6864526,
7957,-0.7004376,
7958,-0.68250394,
7959,-0.65420496,
7960,-0.62426066,
7961,-0.5992522,
7962,-0.56799173,
7963,-0.54972905,
7964,-0.5849382,
7965,-0.63149995,
7966,-0.6704933,
7967,-0.6764164,
7968,-0.6589763,
7969,-0.6380811,
7970,-0.5972779,
7971,-0.56733364,
7972,-0.54643846,
7973,-0.53969276,
7974,-0.5684853,
7975,-0.61521155,
7976,-0.64564943,
7977,-0.64910454,
7978,-0.63380337,
7979,-0.6064915,
7980,-0.56700456,
7981,-0.54248977,
7982,-0.53459233,
7983,-0.52702403,
7984,-0.55400676,
7985,-0.60155565,
7986,-0.6298546,
7987,-0.63446146,
7988,-0.62129915,
7989,-0.5961262,
7990,-0.5596008,
7991,-0.5370603,
7992,-0.5209365,
7993,-0.50909036,
7994,-0.5255433,
7995,-0.56453663,
7996,-0.6005685,
7997,-0.6109338,
7998,-0.59020317,
7999,-0.56749815,
8000,-0.5452867,
8001,-0.5176459,
8002,-0.48622087,
8003,-0.47552648,
8004,-0.49461183,
8005,-0.53294706,
8006,-0.5729276,
8007,-0.58806425,
8008,-0.5630559,
8009,-0.5316308,
8010,-0.5051417,
8011,-0.48112047,
8012,-0.45759284,
8013,-0.44541773,
8014,-0.4692744,
8015,-0.50925493,
8016,-0.5507162,
8017,-0.5656883,
8018,-0.5518679,
8019,-0.5273531,
8020,-0.50218016,
8021,-0.4778299,
8022,-0.45315057,
8023,-0.43916562,
8024,-0.45792192,
8025,-0.5043191,
8026,-0.5418316,
8027,-0.5528551,
8028,-0.5421607,
8029,-0.5222527,
8030,-0.48391747,
8031,-0.45940268,
8032,-0.44624037,
8033,-0.4315973,
8034,-0.4561121,
8035,-0.5079387,
8036,-0.54347694,
8037,-0.5563102,
8038,-0.54972905,
8039,-0.5207719,
8040,-0.481285,
8041,-0.45709926,
8042,-0.43817845,
8043,-0.42666143,
8044,-0.4503536,
8045,-0.5046481,
8046,-0.5372248,
8047,-0.5380475,
8048,-0.5194557,
8049,-0.49411824,
8050,-0.4612125,
8051,-0.4274841,
8052,-0.39885607,
8053,-0.39178133,
8054,-0.41859952,
8055,-0.46746457,
8056,-0.5109002,
8057,-0.51583606,
8058,-0.48737258,
8059,-0.46137702,
8060,-0.4385075,
8061,-0.41119573,
8062,-0.37993526,
8063,-0.37121525,
8064,-0.3972108,
8065,-0.4401528,
8066,-0.48720804,
8067,-0.5006994,
8068,-0.4779944,
8069,-0.44986,
8070,-0.42139652,
8071,-0.3888198,
8072,-0.36019182,
8073,-0.35048464,
8074,-0.3743413,
8075,-0.418435,
8076,-0.4561121,
8077,-0.4646676,
8078,-0.45018905,
8079,-0.4223837,
8080,-0.38635188,
8081,-0.36167258,
8082,-0.3432454,
8083,-0.3302476,
8084,-0.35476238,
8085,-0.4052727,
8086,-0.4401528,
8087,-0.45002452,
8088,-0.44327885,
8089,-0.41695425,
8090,-0.3817451,
8091,-0.35278803,
8092,-0.3284378,
8093,-0.31445286,
8094,-0.33979028,
8095,-0.39638814,
8096,-0.4309392,
8097,-0.4380139,
8098,-0.41859952,
8099,-0.38783264,
8100,-0.3531171,
8101,-0.32958952,
8102,-0.3014551,
8103,-0.2871411,
8104,-0.312314,
8105,-0.3646341,
8106,-0.3990206,
8107,-0.401324,
8108,-0.37829,
8109,-0.35640767,
8110,-0.3215276,
8111,-0.29125434,
8112,-0.26410714,
8113,-0.26032296,
8114,-0.29010263,
8115,-0.32942498,
8116,-0.36084995,
8117,-0.36298883,
8118,-0.3427518,
8119,-0.32465366,
8120,-0.30342945,
8121,-0.2697011,
8122,-0.23712444,
8123,-0.23416293,
8124,-0.26361355,
8125,-0.3141238,
8126,-0.3577239,
8127,-0.36529222,
8128,-0.340942,
8129,-0.31363022,
8130,-0.2807245,
8131,-0.2489705,
8132,-0.22708821,
8133,-0.22198783,
8134,-0.2507803,
8135,-0.2910898,
8136,-0.3289314,
8137,-0.34209368,
8138,-0.33139932,
8139,-0.3014551,
8140,-0.2726626,
8141,-0.24650258,
8142,-0.2206716,
8143,-0.20323157,
8144,-0.23712444,
8145,-0.29586112,
8146,-0.32695705,
8147,-0.32942498,
8148,-0.32054043,
8149,-0.2938868,
8150,-0.2524256,
8151,-0.22511387,
8152,-0.20833196,
8153,-0.19155006,
8154,-0.21655838,
8155,-0.26657504,
8156,-0.30787173,
8157,-0.3175789,
8158,-0.30129057,
8159,-0.2715109,
8160,-0.2351501,
8161,-0.20734479,
8162,-0.18315911,
8163,-0.17723608,
8164,-0.20619309,
8165,-0.24469276,
8166,-0.27940828,
8167,-0.28434414,
8168,-0.26673958,
8169,-0.24403465,
8170,-0.21787462,
8171,-0.18809496,
8172,-0.15897343,
8173,-0.15255682,
8174,-0.17970401,
8175,-0.22643009,
8176,-0.27035922,
8177,-0.27809206,
8178,-0.25439996,
8179,-0.22544292,
8180,-0.20405422,
8181,-0.17707156,
8182,-0.15008889,
8183,-0.14038172,
8184,-0.16818702,
8185,-0.21474858,
8186,-0.25226107,
8187,-0.25917128,
8188,-0.23761803,
8189,-0.2091546,
8190,-0.18348816,
8191,-0.15716362,
8192,-0.12689039,
8193,-0.11899303,
8194,-0.15815079,
8195,-0.21392593,
8196,-0.24765427,
8197,-0.25143844,
8198,-0.23597275,
8199,-0.20849648,
8200,-0.17756514,
8201,-0.15008889,
8202,-0.12540963,
8203,-0.11224737,
8204,-0.14071077,
8205,-0.18414627,
8206,-0.21771008,
8207,-0.22281046,
8208,-0.20553498,
8209,-0.17986853,
8210,-0.1489372,
8211,-0.13182624,
8212,-0.106324345,
8213,-0.091681324,
8214,-0.12162548,
8215,-0.17312287,
8216,-0.2038897,
8217,-0.20323157,
8218,-0.18809496,
8219,-0.16555457,
8220,-0.13577493,
8221,-0.10977944,
8222,-0.085758306,
8223,-0.081151515,
8224,-0.112576425,
8225,-0.1588089,
8226,-0.19155006,
8227,-0.19335987,
8228,-0.17509721,
8229,-0.14515305,
8230,-0.11290548,
8231,-0.08937793,
8232,-0.0653568,
8233,-0.059598308,
8234,-0.088061705,
8235,-0.13281341,
8236,-0.16785796,
8237,-0.17246476,
8238,-0.15272135,
8239,-0.13083908,
8240,-0.10089491,
8241,-0.077367365,
8242,-0.059927363,
8243,-0.055649627,
8244,-0.08740359,
8245,-0.13709114,
8246,-0.17805873,
8247,-0.17970401,
8248,-0.15782173,
8249,-0.13133265,
8250,-0.102540195,
8251,-0.08213868,
8252,-0.06371152,
8253,-0.06206623,
8254,-0.09414925,
8255,-0.13593945,
8256,-0.16127683,
8257,-0.16078325,
8258,-0.14465946,
8259,-0.11833492,
8260,-0.089542456,
8261,-0.075063966,
8262,-0.05745944,
8263,-0.051042836,
8264,-0.078848116,
8265,-0.12376435,
8266,-0.153544,
8267,-0.16012512,
8268,-0.14054625,
8269,-0.10533718,
8270,-0.0717734,
8271,-0.05351076,
8272,-0.038867746,
8273,-0.04117114,
8274,-0.070292644,
8275,-0.113234535,
8276,-0.1489372,
8277,-0.15337946,
8278,-0.13643304,
8279,-0.102704726,
8280,-0.0566368,
8281,-0.022085864,
8282,-0.000861723,
8283,-0.008265493,
8284,-0.041829254,
8285,-0.07999981,
8286,-0.1153734,
8287,-0.11981567,
8288,-0.09760434,
8289,-0.07078623,
8290,-0.04413265,
8291,-0.0176436,
8292,0.00440318,
8293,0.007200159,
8294,-0.023237562,
8295,-0.0706217,
8296,-0.11093114,
8297,-0.1101085,
8298,-0.091845855,
8299,-0.068153776,
8300,-0.044626232,
8301,-0.019288883,
8302,0.005883934,
8303,0.007529215,
8304,-0.028173408,
8305,-0.0729251,
8306,-0.10435001,
8307,-0.11438624,
8308,-0.100236796,
8309,-0.07144434,
8310,-0.035906237,
8311,-0.010568888,
8312,0.012300533,
8313,0.011806949,
8314,-0.022250392,
8315,-0.06979906,
8316,-0.102704726,
8317,-0.10747605,
8318,-0.093326606,
8319,-0.06782472,
8320,-0.031793028,
8321,-0.004152287,
8322,0.012300533,
8323,0.01526204,
8324,-0.019782469,
8325,-0.063382454,
8326,-0.09201038,
8327,-0.096452646,
8328,-0.08148057,
8329,-0.050384723,
8330,-0.010733415,
8331,0.01904619,
8332,0.03599259,
8333,0.023982035,
8334,-0.012543227,
8335,-0.05054925,
8336,-0.07901265,
8337,-0.07769642,
8338,-0.057623968,
8339,-0.032122087,
8340,0.001277144,
8341,0.028917879,
8342,0.048332203,
8343,0.047509562,
8344,0.013616758,
8345,-0.03491907,
8346,-0.06914095,
8347,-0.07621566,
8348,-0.056965854,
8349,-0.02702171,
8350,0.005883934,
8351,0.028917879,
8352,0.049812954,
8353,0.05112918,
8354,0.01526204,
8355,-0.03541265,
8356,-0.06979906,
8357,-0.06831831,
8358,-0.046600573,
8359,-0.015340206,
8360,0.013123174,
8361,0.031056745,
8362,0.053597104,
8363,0.052280877,
8364,0.023488449,
8365,-0.018301714,
8366,-0.05449793,
8367,-0.06042095,
8368,-0.046600573,
8369,-0.019453412,
8370,0.003251482,
8371,0.023652978,
8372,0.04931937,
8373,0.049977485,
8374,0.008516384,
8375,-0.046929628,
8376,-0.07259604,
8377,-0.0717734,
8378,-0.052688118,
8379,-0.016327376,
8380,0.014932985,
8381,0.032208443,
8382,0.054419745,
8383,0.052445404,
8384,0.013287703,
8385,-0.03360284,
8386,-0.061408117,
8387,-0.055814154,
8388,-0.038538687,
8389,-0.011391529,
8390,0.0197043,
8391,0.047838617,
8392,0.061165396,
8393,0.05557144,
8394,0.01986883,
8395,-0.02702171,
8396,-0.05087831,
8397,-0.048081327,
8398,-0.027350767,
8399,0.001441672,
8400,0.029246936,
8401,0.055406913,
8402,0.08551556,
8403,0.08387028,
8404,0.047015976,
8405,-0.000532666,
8406,-0.026692655,
8407,-0.026034541,
8408,-0.01402398,
8409,0.010490723,
8410,0.040434852,
8411,0.06610124,
8412,0.08765443,
8413,0.08337669,
8414,0.048167676,
8415,0.001770729,
8416,-0.022414919,
8417,-0.016491903,
8418,-0.000697195,
8419,0.023817506,
8420,0.055735968,
8421,0.080744244,
8422,0.09950045,
8423,0.09867781,
8424,0.061658982,
8425,0.006542047,
8426,-0.0327802,
8427,-0.027350767,
8428,-0.002836061,
8429,0.028424295,
8430,0.057874836,
8431,0.081402354,
8432,0.10015856,
8433,0.09390649,
8434,0.055077855,
8435,0.010161667,
8436,-0.01682096,
8437,-0.014188509,
8438,0.000125446,
8439,0.027272597,
8440,0.067582,
8441,0.08864159,
8442,0.10344912,
8443,0.09489366,
8444,0.06281068,
8445,0.020691471,
8446,-0.006455682,
8447,0.000783559,
8448,0.022336753,
8449,0.05112918,
8450,0.07597293,
8451,0.09884233,
8452,0.12319249,
8453,0.119243816,
8454,0.07909896,
8455,0.027601654,
8456,-0.005303985,
8457,0.0016062,
8458,0.019210717,
8459,0.050800126,
8460,0.083047636,
8461,0.10970119,
8462,0.12582494,
8463,0.12401513,
8464,0.087489896,
8465,0.036650702,
8466,0.008351857,
8467,0.018388076,
8468,0.04059938,
8469,0.062975205,
8470,0.086831786,
8471,0.107397795,
8472,0.12582494,
8473,0.12697664,
8474,0.091109514,
8475,0.043396357,
8476,0.009503554,
8477,0.015591097,
8478,0.04027032,
8479,0.067417465,
8480,0.09489366,
8481,0.12319249,
8482,0.14770716,
8483,0.13635473,
8484,0.0945646,
8485,0.052609935,
8486,0.02513373,
8487,0.02793071,
8488,0.047509562,
8489,0.07366954,
8490,0.10460082,
8491,0.12779927,
8492,0.14737812,
8493,0.14523925,
8494,0.10262648,
8495,0.055406913,
8496,0.034676366,
8497,0.04240919,
8498,0.05738125,
8499,0.082224995,
8500,0.10838496,
8501,0.13158342,
8502,0.1590596,
8503,0.16235016,
8504,0.123686075,
8505,0.072024256,
8506,0.039118625,
8507,0.03878957,
8508,0.05820389,
8509,0.08716084,
8510,0.119079284,
8511,0.14474566,
8512,0.16662788,
8513,0.16004677,
8514,0.12171174,
8515,0.07169519,
8516,0.044383526,
8517,0.047509562,
8518,0.06840464,
8519,0.09620988,
8520,0.12056004,
8521,0.13882266,
8522,0.16448903,
8523,0.1638309,
8524,0.12335701,
8525,0.07498576,
8526,0.05211635,
8527,0.059684645,
8528,0.08403481,
8529,0.11068836,
8530,0.13520303,
8531,0.16333733,
8532,0.1885101,
8533,0.17567693,
8534,0.13306417,
8535,0.08716084,
8536,0.06379785,
8537,0.06511407,
8538,0.07942802,
8539,0.104436286,
8540,0.1432649,
8541,0.17567693,
8542,0.19574934,
8543,0.18324521,
8544,0.13684832,
8545,0.088148005,
8546,0.06577218,
8547,0.07531481,
8548,0.101474784,
8549,0.12845738,
8550,0.15001056,
8551,0.16942486,
8552,0.187852,
8553,0.18357427,
8554,0.14820075,
8555,0.10427176,
8556,0.07728916,
8557,0.07909896,
8558,0.09390649,
8559,0.12483777,
8560,0.1549464,
8561,0.18390332,
8562,0.20825347,
8563,0.19295236,
8564,0.14129058,
8565,0.09324838,
8566,0.07235331,
8567,0.077124625,
8568,0.0980197,
8569,0.1343804,
8570,0.16876675,
8571,0.18505502,
8572,0.20562102,
8573,0.19640745,
8574,0.15247849,
8575,0.10608157,
8576,0.07926349,
8577,0.08535103,
8578,0.1009812,
8579,0.13454492,
8580,0.16629884,
8581,0.18702936,
8582,0.20381121,
8583,0.19525576,
8584,0.15873054,
8585,0.1092076,
8586,0.0810733,
8587,0.08831254,
8588,0.1062461,
8589,0.13454492,
8590,0.16646336,
8591,0.19640745,
8592,0.21286026,
8593,0.19887537,
8594,0.15856601,
8595,0.11381439,
8596,0.0892997,
8597,0.09472913,
8598,0.117763065,
8599,0.14194869,
8600,0.17172825,
8601,0.19624293,
8602,0.21220213,
8603,0.20233046,
8604,0.16432449,
8605,0.11661137,
8606,0.08962876,
8607,0.09390649,
8608,0.11578873,
8609,0.14277132,
8610,0.17189278,
8611,0.19426858,
8612,0.21335383,
8613,0.20874704,
8614,0.16662788,
8615,0.12105362,
8616,0.10163931,
8617,0.11101741,
8618,0.13487399,
8619,0.16350186,
8620,0.1908135,
8621,0.2043048,
8622,0.22273193,
8623,0.21170856,
8624,0.17024751,
8625,0.12631851,
8626,0.1062461,
8627,0.11792759,
8628,0.13339323,
8629,0.15988223,
8630,0.18439691,
8631,0.20710178,
8632,0.22717418,
8633,0.23721038,
8634,0.17896749,
8635,0.13701284,
8636,0.11364986,
8637,0.11282722,
8638,0.123686075,
8639,0.15050414,
8640,0.18159993,
8641,0.20759535,
8642,0.22668059,
8643,0.21384741,
8644,0.18521956,
8645,0.14194869,
8646,0.10854949,
8647,0.11513061,
8648,0.13717738,
8649,0.16514714,
8650,0.19311689,
8651,0.214341,
8652,0.22651607,
8653,0.21647987,
8654,0.18538408,
8655,0.14639094,
8656,0.11825664,
8657,0.12056004,
8658,0.14096151,
8659,0.17715769,
8660,0.20973422,
8661,0.23178096,
8662,0.24691753,
8663,0.23704585,
8664,0.19805273,
8665,0.1519849,
8666,0.12944455,
8667,0.14096151,
8668,0.16531166,
8669,0.19295236,
8670,0.2196059,
8671,0.23753944,
8672,0.24987903,
8673,0.23605868,
8674,0.19624293,
8675,0.15050414,
8676,0.12812833,
8677,0.13487399,
8678,0.16103394,
8679,0.18982634,
8680,0.2191123,
8681,0.24181716,
8682,0.2627122,
8683,0.24691753,
8684,0.19755915,
8685,0.15412375,
8686,0.1343804,
8687,0.13651925,
8688,0.15280753,
8689,0.18719389,
8690,0.2184542,
8691,0.23605868,
8692,0.25037262,
8693,0.24050094,
8694,0.1990399,
8695,0.1608694,
8696,0.13224153,
8697,0.1384936,
8698,0.16004677,
8699,0.18637125,
8700,0.20808893,
8701,0.23161644,
8702,0.25432128,
8703,0.23803303,
8704,0.19591387,
8705,0.1537947,
8706,0.13339323,
8707,0.1403034,
8708,0.15840149,
8709,0.18867464,
8710,0.2154927,
8711,0.24362697,
8712,0.26468655,
8713,0.24741112,
8714,0.20578554,
8715,0.14885886,
8716,0.12121815,
8717,0.12960908,
8718,0.15527545,
8719,0.18209352,
8720,0.20825347,
8721,0.22914852,
8722,0.24774016,
8723,0.23030022,
8724,0.1807773,
8725,0.13536756,
8726,0.123686075,
8727,0.13273512,
8728,0.14968151,
8729,0.18061277,
8730,0.20924063,
8731,0.23457794,
8732,0.25070167,
8733,0.23194548,
8734,0.1755124,
8735,0.13108984,
8736,0.118585706,
8737,0.13158342,
8738,0.15247849,
8739,0.19525576,
8740,0.22289646,
8741,0.23753944,
8742,0.24971451,
8743,0.23211002,
8744,0.18505502,
8745,0.14622642,
8746,0.13635473,
8747,0.1444166,
8748,0.16103394,
8749,0.18587767,
8750,0.2113795,
8751,0.23227455,
8752,0.25037262,
8753,0.23704585,
8754,0.19245878,
8755,0.1508332,
8756,0.12928003,
8757,0.13800001,
8758,0.15626262,
8759,0.18571314,
8760,0.21878326,
8761,0.24642394,
8762,0.25596657,
8763,0.23688133,
8764,0.19673651,
8765,0.15428829,
8766,0.13816454,
8767,0.15066867,
8768,0.17682862,
8769,0.19871084,
8770,0.226187,
8771,0.25053716,
8772,0.26221862,
8773,0.24296886,
8774,0.208418,
8775,0.16399544,
8776,0.14606188,
8777,0.15741432,
8778,0.18011919,
8779,0.20627913,
8780,0.23243907,
8781,0.255473,
8782,0.2679771,
8783,0.24527225,
8784,0.20150782,
8785,0.15922412,
8786,0.14375849,
8787,0.15033962,
8788,0.16777958,
8789,0.20265952,
8790,0.23194548,
8791,0.25481486,
8792,0.26945785,
8793,0.2515243,
8794,0.19657198,
8795,0.15461734,
8796,0.14721358,
8797,0.16037582,
8798,0.18390332,
8799,0.21746702,
8800,0.23918472,
8801,0.25448582,
8802,0.2750518,
8803,0.26123145,
8804,0.21812515,
8805,0.17501882,
8806,0.15445282,
8807,0.16070488,
8808,0.17617051,
8809,0.20529196,
8810,0.23638774,
8811,0.26221862,
8812,0.28015217,
8813,0.26781258,
8814,0.22700965,
8815,0.1814354,
8816,0.15889508,
8817,0.17222184,
8818,0.19476217,
8819,0.21647987,
8820,0.24017188,
8821,0.27291295,
8822,0.29413703,
8823,0.27850688,
8824,0.24296886,
8825,0.20216593,
8826,0.17123467,
8827,0.17880297,
8828,0.19657198,
8829,0.22207381,
8830,0.2567892,
8831,0.29463062,
8832,0.31239963,
8833,0.29084647,
8834,0.24148811,
8835,0.1908135,
8836,0.1725509,
8837,0.18571314,
8838,0.2090761,
8839,0.23622322,
8840,0.26073787,
8841,0.28344274,
8842,0.3033506,
8843,0.2855816,
8844,0.22799683,
8845,0.18768747,
8846,0.17748673,
8847,0.1896618,
8848,0.20808893,
8849,0.24642394,
8850,0.27011597,
8851,0.28459442,
8852,0.29627588,
8853,0.27834237,
8854,0.22536437,
8855,0.18867464,
8856,0.17896749,
8857,0.18982634,
8858,0.20562102,
8859,0.23507152,
8860,0.26106694,
8861,0.2798231,
8862,0.29068196,
8863,0.26879975,
8864,0.220264,
8865,0.17946108,
8866,0.17172825,
8867,0.1919652,
8868,0.21286026,
8869,0.23688133,
8870,0.2567892,
8871,0.2780133,
8872,0.29446608,
8873,0.27883595,
8874,0.23967831,
8875,0.19525576,
8876,0.17765127,
8877,0.19443312,
8878,0.21154402,
8879,0.23523605,
8880,0.26583824,
8881,0.29051742,
8882,0.30680567,
8883,0.28179744,
8884,0.24329792,
8885,0.19920443,
8886,0.17830938,
8887,0.19854632,
8888,0.22569343,
8889,0.24938545,
8890,0.27225482,
8891,0.3015408,
8892,0.3216132,
8893,0.2980857,
8894,0.24839827,
8895,0.20479839,
8896,0.19163615,
8897,0.19690104,
8898,0.20858252,
8899,0.24231075,
8900,0.26814163,
8901,0.28656876,
8902,0.30236343,
8903,0.27603897,
8904,0.22190928,
8905,0.1825871,
8906,0.17238636,
8907,0.18209352,
8908,0.20298856,
8909,0.2437915,
8910,0.27225482,
8911,0.2898593,
8912,0.29841477,
8913,0.27538085,
8914,0.22371909,
8915,0.1867003,
8916,0.1755124,
8917,0.18768747,
8918,0.21072139,
8919,0.24560131,
8920,0.27011597,
8921,0.28311366,
8922,0.2934789,
8923,0.27669707,
8924,0.24296886,
8925,0.20200141,
8926,0.18291616,
8927,0.19147162,
8928,0.21368289,
8929,0.24099453,
8930,0.27422917,
8931,0.30466682,
8932,0.31305772,
8933,0.28656876,
8934,0.24774016,
8935,0.20759535,
8936,0.18818106,
8937,0.20265952,
8938,0.22503531,
8939,0.24444962,
8940,0.2715967,
8941,0.29726306,
8942,0.30598304,
8943,0.28064576,
8944,0.23984283,
8945,0.19706556,
8946,0.18439691,
8947,0.19525576,
8948,0.2161508,
8949,0.25399223,
8950,0.29068196,
8951,0.31552565,
8952,0.32276487,
8953,0.29018837,
8954,0.24099453,
8955,0.19673651,
8956,0.17403165,
8957,0.18571314,
8958,0.20940517,
8959,0.24889186,
8960,0.26814163,
8961,0.27702615,
8962,0.2898593,
8963,0.26945785,
8964,0.22207381,
8965,0.18275163,
8966,0.16794412,
8967,0.17222184,
8968,0.20035613,
8969,0.23902018,
8970,0.2668254,
8971,0.28854308,
8972,0.29644042,
8973,0.2696224,
8974,0.21779609,
8975,0.1778158,
8976,0.16975392,
8977,0.17913201,
8978,0.20364669,
8979,0.24165264,
8980,0.26534465,
8981,0.28031668,
8982,0.2868978,
8983,0.2620541,
8984,0.22684513,
8985,0.18686484,
8986,0.17518334,
8987,0.18768747,
8988,0.2102278,
8989,0.23622322,
8990,0.26468655,
8991,0.29298535,
8992,0.3040087,
8993,0.27784878,
8994,0.23391983,
8995,0.18620671,
8996,0.16564073,
8997,0.18094182,
8998,0.21170856,
