Time (Seconds),Amplitude (Volts),,Time (Seconds),,,Amplitude (Volts)
732,0.2414022,,,,,-0.2414022
733,0.24946408,,,,,-0.24946408
734,0.2339984,,,,,-0.2339984
735,0.25028673,,,,,-0.25028673
736,0.2397569,,,,,-0.2397569
737,0.19681497,,,,,-0.19681497
738,0.23153047,,,,,-0.23153047
739,0.2050414,,,,,-0.2050414
740,0.21162254,,,,,-0.21162254
741,0.2103063,,,,,-0.2103063
742,0.16785796,,,,,-0.16785796
743,0.19599232,,,,,-0.19599232
744,0.18431081,,,,,-0.18431081
745,0.19977649,,,,,-0.19977649
746,0.1900693,,,,,-0.1900693
747,0.17822325,,,,,-0.17822325
748,0.19056289,,,,,-0.19056289
749,0.21754555,,,,,-0.21754555
750,0.21688744,,,,,-0.21688744
751,0.20767385,,,,,-0.20767385
752,0.21228065,,,,,-0.21228065
753,0.19796667,,,,,-0.19796667
754,0.22626556,,,,,-0.22626556
755,0.1976376,,,,,-0.1976376
756,0.19516969,,,,,-0.19516969
757,0.20948365,,,,,-0.20948365
758,0.1958278,,,,,-0.1958278
759,0.21359687,,,,,-0.21359687
760,0.23547916,,,,,-0.23547916
761,0.20931913,,,,,-0.20931913
762,0.23350482,,,,,-0.23350482
763,0.22198783,,,,,-0.22198783
764,0.23909879,,,,,-0.23909879
765,0.23794709,,,,,-0.23794709
766,0.211458,,,,,-0.211458
767,0.20816743,,,,,-0.20816743
768,0.22182329,,,,,-0.22182329
769,0.20800291,,,,,-0.20800291
770,0.20520592,,,,,-0.20520592
771,0.18003307,,,,,-0.18003307
772,0.18595609,,,,,-0.18595609
773,0.16193494,,,,,-0.16193494
774,0.16670626,,,,,-0.16670626
775,0.15667003,,,,,-0.15667003
776,0.1634157,,,,,-0.1634157
777,0.14696285,,,,,-0.14696285
778,0.14975984,,,,,-0.14975984
779,0.17509721,,,,,-0.17509721
780,0.13890097,,,,,-0.13890097
781,0.1477855,,,,,-0.1477855
782,0.17921042,,,,,-0.17921042
783,0.1744391,,,,,-0.1744391
784,0.1698323,,,,,-0.1698323
785,0.17970401,,,,,-0.17970401
786,0.16209947,,,,,-0.16209947
787,0.17016137,,,,,-0.17016137
788,0.19911836,,,,,-0.19911836
789,0.20306705,,,,,-0.20306705
790,0.19533421,,,,,-0.19533421
791,0.20421875,,,,,-0.20421875
792,0.19385345,,,,,-0.19385345
793,0.18809496,,,,,-0.18809496
794,0.2004346,,,,,-0.2004346
795,0.16933872,,,,,-0.16933872
796,0.17131306,,,,,-0.17131306
797,0.15518928,,,,,-0.15518928
798,0.15683456,,,,,-0.15683456
799,0.15963154,,,,,-0.15963154
800,0.17641345,,,,,-0.17641345
801,0.14844361,,,,,-0.14844361
802,0.1397236,,,,,-0.1397236
803,0.1454821,,,,,-0.1454821
804,0.13264889,,,,,-0.13264889
805,0.13067454,,,,,-0.13067454
806,0.12080284,,,,,-0.12080284
807,0.123270765,,,,,-0.123270765
808,0.10204661,,,,,-0.10204661
809,0.09398472,,,,,-0.09398472
810,0.10912133,,,,,-0.10912133
811,0.08839076,,,,,-0.08839076
812,0.07325415,,,,,-0.07325415
813,0.08608736,,,,,-0.08608736
814,0.10599529,,,,,-0.10599529
815,0.10829869,,,,,-0.10829869
816,0.12392888,,,,,-0.12392888
817,0.15930249,,,,,-0.15930249
818,0.16325116,,,,,-0.16325116
819,0.16654174,,,,,-0.16654174
820,0.19566327,,,,,-0.19566327
821,0.18167835,,,,,-0.18167835
822,0.15864436,,,,,-0.15864436
823,0.15403758,,,,,-0.15403758
824,0.13824286,,,,,-0.13824286
825,0.12705491,,,,,-0.12705491
826,0.13133265,,,,,-0.13133265
827,0.1101085,,,,,-0.1101085
828,0.1089568,,,,,-0.1089568
829,0.1257387,,,,,-0.1257387
830,0.116525106,,,,,-0.116525106
831,0.12195454,,,,,-0.12195454
832,0.13824286,,,,,-0.13824286
833,0.10994397,,,,,-0.10994397
834,0.12392888,,,,,-0.12392888
835,0.12557417,,,,,-0.12557417
836,0.101882085,,,,,-0.101882085
837,0.101882085,,,,,-0.101882085
838,0.13281341,,,,,-0.13281341
839,0.14153342,,,,,-0.14153342
840,0.1321553,,,,,-0.1321553
841,0.13314247,,,,,-0.13314247
842,0.12425794,,,,,-0.12425794
843,0.12540963,,,,,-0.12540963
844,0.13873644,,,,,-0.13873644
845,0.1374202,,,,,-0.1374202
846,0.13083908,,,,,-0.13083908
847,0.12392888,,,,,-0.12392888
848,0.13199078,,,,,-0.13199078
849,0.13363606,,,,,-0.13363606
850,0.12820663,,,,,-0.12820663
851,0.11685416,,,,,-0.11685416
852,0.114879824,,,,,-0.114879824
853,0.101882085,,,,,-0.101882085
854,0.10286925,,,,,-0.10286925
855,0.115537934,,,,,-0.115537934
856,0.13182624,,,,,-0.13182624
857,0.13347153,,,,,-0.13347153
858,0.10796963,,,,,-0.10796963
859,0.09217491,,,,,-0.09217491
860,0.0892134,,,,,-0.0892134
861,0.08361944,,,,,-0.08361944
862,0.07999981,,,,,-0.07999981
863,0.06519227,,,,,-0.06519227
864,0.058775663,,,,,-0.058775663
865,0.0566368,,,,,-0.0566368
866,0.057788495,,,,,-0.057788495
867,0.05844661,,,,,-0.05844661
868,0.05713038,,,,,-0.05713038
869,0.057623968,,,,,-0.057623968
870,0.07753189,,,,,-0.07753189
871,0.074076794,,,,,-0.074076794
872,0.06766019,,,,,-0.06766019
873,0.080986984,,,,,-0.080986984
874,0.077367365,,,,,-0.077367365
875,0.07276057,,,,,-0.07276057
876,0.08230321,,,,,-0.08230321
877,0.09513642,,,,,-0.09513642
878,0.09530095,,,,,-0.09530095
879,0.09776887,,,,,-0.09776887
880,0.09612359,,,,,-0.09612359
881,0.10813416,,,,,-0.10813416
882,0.12787756,,,,,-0.12787756
883,0.1303455,,,,,-0.1303455
884,0.124916054,,,,,-0.124916054
885,0.12590322,,,,,-0.12590322
886,0.11389265,,,,,-0.11389265
887,0.11817039,,,,,-0.11817039
888,0.12738398,,,,,-0.12738398
889,0.121790014,,,,,-0.121790014
890,0.10418548,,,,,-0.10418548
891,0.10435001,,,,,-0.10435001
892,0.123270765,,,,,-0.123270765
893,0.1089568,,,,,-0.1089568
894,0.102704726,,,,,-0.102704726
895,0.10500812,,,,,-0.10500812
896,0.10764057,,,,,-0.10764057
897,0.10418548,,,,,-0.10418548
898,0.120309256,,,,,-0.120309256
899,0.13083908,,,,,-0.13083908
900,0.13231982,,,,,-0.13231982
901,0.1599606,,,,,-0.1599606
902,0.18036212,,,,,-0.18036212
903,0.17953949,,,,,-0.17953949
904,0.19895384,,,,,-0.19895384
905,0.21590027,,,,,-0.21590027
906,0.23317575,,,,,-0.23317575
907,0.24518634,,,,,-0.24518634
908,0.24864145,,,,,-0.24864145
909,0.25489354,,,,,-0.25489354
910,0.2708528,,,,,-0.2708528
911,0.2726626,,,,,-0.2726626
912,0.27726942,,,,,-0.27726942
913,0.2927351,,,,,-0.2927351
914,0.298,,,,,-0.298
915,0.300797,,,,,-0.300797
916,0.2945449,,,,,-0.2945449
917,0.28631848,,,,,-0.28631848
918,0.2720045,,,,,-0.2720045
919,0.2818762,,,,,-0.2818762
920,0.29734188,,,,,-0.29734188
921,0.29701284,,,,,-0.29701284
922,0.29141888,,,,,-0.29141888
923,0.30178416,,,,,-0.30178416
924,0.29438037,,,,,-0.29438037
925,0.30178416,,,,,-0.30178416
926,0.2984936,,,,,-0.2984936
927,0.29355773,,,,,-0.29355773
928,0.27035922,,,,,-0.27035922
929,0.266246,,,,,-0.266246
930,0.2673977,,,,,-0.2673977
931,0.2535773,,,,,-0.2535773
932,0.2501222,,,,,-0.2501222
933,0.25160295,,,,,-0.25160295
934,0.25094485,,,,,-0.25094485
935,0.26690412,,,,,-0.26690412
936,0.2766113,,,,,-0.2766113
937,0.28516677,,,,,-0.28516677
938,0.3111623,,,,,-0.3111623
939,0.3376514,,,,,-0.3376514
940,0.3302476,,,,,-0.3302476
941,0.3335382,,,,,-0.3335382
942,0.3416001,,,,,-0.3416001
943,0.32366648,,,,,-0.32366648
944,0.30951703,,,,,-0.30951703
945,0.29865813,,,,,-0.29865813
946,0.2835215,,,,,-0.2835215
947,0.26904297,,,,,-0.26904297
948,0.27973732,,,,,-0.27973732
949,0.26180372,,,,,-0.26180372
950,0.23942785,,,,,-0.23942785
951,0.24156672,,,,,-0.24156672
952,0.2466671,,,,,-0.2466671
953,0.2247848,,,,,-0.2247848
954,0.222975,,,,,-0.222975
955,0.23992144,,,,,-0.23992144
956,0.25094485,,,,,-0.25094485
957,0.24600899,,,,,-0.24600899
958,0.25110936,,,,,-0.25110936
959,0.24650258,,,,,-0.24650258
960,0.24025048,,,,,-0.24025048
961,0.24864145,,,,,-0.24864145
962,0.25110936,,,,,-0.25110936
963,0.24304748,,,,,-0.24304748
964,0.24156672,,,,,-0.24156672
965,0.26015845,,,,,-0.26015845
966,0.26706862,,,,,-0.26706862
967,0.2599939,,,,,-0.2599939
968,0.24403465,,,,,-0.24403465
969,0.24354106,,,,,-0.24354106
970,0.23876972,,,,,-0.23876972
971,0.23498558,,,,,-0.23498558
972,0.23695992,,,,,-0.23695992
973,0.23153047,,,,,-0.23153047
974,0.22643009,,,,,-0.22643009
975,0.22560745,,,,,-0.22560745
976,0.24337652,,,,,-0.24337652
977,0.26591694,,,,,-0.26591694
978,0.26262638,,,,,-0.26262638
979,0.2713464,,,,,-0.2713464
980,0.26081654,,,,,-0.26081654
981,0.23794709,,,,,-0.23794709
982,0.23251764,,,,,-0.23251764
983,0.24189578,,,,,-0.24189578
984,0.23087236,,,,,-0.23087236
985,0.20767385,,,,,-0.20767385
986,0.19089194,,,,,-0.19089194
987,0.18809496,,,,,-0.18809496
988,0.19056289,,,,,-0.19056289
989,0.19747308,,,,,-0.19747308
990,0.19549873,,,,,-0.19549873
991,0.19829573,,,,,-0.19829573
992,0.20207988,,,,,-0.20207988
993,0.20931913,,,,,-0.20931913
994,0.21655838,,,,,-0.21655838
995,0.20997724,,,,,-0.20997724
996,0.1958278,,,,,-0.1958278
997,0.18529798,,,,,-0.18529798
998,0.19155006,,,,,-0.19155006
999,0.20306705,,,,,-0.20306705
1000,0.19418252,,,,,-0.19418252
1001,0.19714403,,,,,-0.19714403
1002,0.20471233,,,,,-0.20471233
1003,0.19796667,,,,,-0.19796667
1004,0.21129347,,,,,-0.21129347
1005,0.2287335,,,,,-0.2287335
1006,0.22610104,,,,,-0.22610104
1007,0.21639386,,,,,-0.21639386
1008,0.23893426,,,,,-0.23893426
1009,0.23663086,,,,,-0.23663086
1010,0.23942785,,,,,-0.23942785
1011,0.24979314,,,,,-0.24979314
1012,0.23876972,,,,,-0.23876972
1013,0.23301123,,,,,-0.23301123
1014,0.23202406,,,,,-0.23202406
1015,0.22626556,,,,,-0.22626556
1016,0.2149131,,,,,-0.2149131
1017,0.21195158,,,,,-0.21195158
1018,0.20520592,,,,,-0.20520592
1019,0.19533421,,,,,-0.19533421
1020,0.20421875,,,,,-0.20421875
1021,0.1900693,,,,,-0.1900693
1022,0.18233646,,,,,-0.18233646
1023,0.1866142,,,,,-0.1866142
1024,0.19401798,,,,,-0.19401798
1025,0.19895384,,,,,-0.19895384
1026,0.19516969,,,,,-0.19516969
1027,0.20964819,,,,,-0.20964819
1028,0.21622932,,,,,-0.21622932
1029,0.2333403,,,,,-0.2333403
1030,0.22083612,,,,,-0.22083612
1031,0.20372516,,,,,-0.20372516
1032,0.21590027,,,,,-0.21590027
1033,0.23811162,,,,,-0.23811162
1034,0.23827614,,,,,-0.23827614
1035,0.23202406,,,,,-0.23202406
1036,0.22264594,,,,,-0.22264594
1037,0.21886179,,,,,-0.21886179
1038,0.21688744,,,,,-0.21688744
1039,0.21441951,,,,,-0.21441951
1040,0.21392593,,,,,-0.21392593
1041,0.21425499,,,,,-0.21425499
1042,0.21853273,,,,,-0.21853273
1043,0.20290253,,,,,-0.20290253
1044,0.18513344,,,,,-0.18513344
1045,0.17411004,,,,,-0.17411004
1046,0.1611123,,,,,-0.1611123
1047,0.16933872,,,,,-0.16933872
1048,0.16259305,,,,,-0.16259305
1049,0.16785796,,,,,-0.16785796
1050,0.16226399,,,,,-0.16226399
1051,0.14679833,,,,,-0.14679833
1052,0.14103983,,,,,-0.14103983
1053,0.12211907,,,,,-0.12211907
1054,0.11701869,,,,,-0.11701869
1055,0.118663974,,,,,-0.118663974
1056,0.12623228,,,,,-0.12623228
1057,0.13544586,,,,,-0.13544586
1058,0.15667003,,,,,-0.15667003
1059,0.16884513,,,,,-0.16884513
1060,0.16999683,,,,,-0.16999683
1061,0.19516969,,,,,-0.19516969
1062,0.22659463,,,,,-0.22659463
1063,0.2241267,,,,,-0.2241267
1064,0.22231688,,,,,-0.22231688
1065,0.2167229,,,,,-0.2167229
1066,0.20668668,,,,,-0.20668668
1067,0.1848044,,,,,-0.1848044
1068,0.18003307,,,,,-0.18003307
1069,0.17016137,,,,,-0.17016137
1070,0.17049041,,,,,-0.17049041
1071,0.16621268,,,,,-0.16621268
1072,0.16127683,,,,,-0.16127683
1073,0.15305041,,,,,-0.15305041
1074,0.15732814,,,,,-0.15732814
1075,0.15963154,,,,,-0.15963154
1076,0.1367621,,,,,-0.1367621
1077,0.13149719,,,,,-0.13149719
1078,0.14696285,,,,,-0.14696285
1079,0.15469569,,,,,-0.15469569
1080,0.15288587,,,,,-0.15288587
1081,0.14120436,,,,,-0.14120436
1082,0.14005266,,,,,-0.14005266
1083,0.14795002,,,,,-0.14795002
1084,0.14943078,,,,,-0.14943078
1085,0.14054625,,,,,-0.14054625
1086,0.118663974,,,,,-0.118663974
1087,0.11438624,,,,,-0.11438624
1088,0.11471529,,,,,-0.11471529
1089,0.13544586,,,,,-0.13544586
1090,0.14712738,,,,,-0.14712738
1091,0.1385719,,,,,-0.1385719
1092,0.13593945,,,,,-0.13593945
1093,0.13610399,,,,,-0.13610399
1094,0.12557417,,,,,-0.12557417
1095,0.119322084,,,,,-0.119322084
1096,0.1222836,,,,,-0.1222836
1097,0.122448124,,,,,-0.122448124
1098,0.120309256,,,,,-0.120309256
1099,0.14745644,,,,,-0.14745644
1100,0.17411004,,,,,-0.17411004
1101,0.16571909,,,,,-0.16571909
1102,0.14630474,,,,,-0.14630474
1103,0.1287002,,,,,-0.1287002
1104,0.11520888,,,,,-0.11520888
1105,0.11817039,,,,,-0.11817039
1106,0.11372812,,,,,-0.11372812
1107,0.101882085,,,,,-0.101882085
1108,0.09776887,,,,,-0.09776887
1109,0.10583076,,,,,-0.10583076
1110,0.11208284,,,,,-0.11208284
1111,0.12787756,,,,,-0.12787756
1112,0.12063831,,,,,-0.12063831
1113,0.1101085,,,,,-0.1101085
1114,0.11915756,,,,,-0.11915756
1115,0.13659756,,,,,-0.13659756
1116,0.14103983,,,,,-0.14103983
1117,0.13462323,,,,,-0.13462323
1118,0.1379138,,,,,-0.1379138
1119,0.14975984,,,,,-0.14975984
1120,0.14745644,,,,,-0.14745644
1121,0.15140513,,,,,-0.15140513
1122,0.16390929,,,,,-0.16390929
1123,0.15798625,,,,,-0.15798625
1124,0.17114852,,,,,-0.17114852
1125,0.18102023,,,,,-0.18102023
1126,0.18266553,,,,,-0.18266553
1127,0.19171458,,,,,-0.19171458
1128,0.19451156,,,,,-0.19451156
1129,0.18381722,,,,,-0.18381722
1130,0.18513344,,,,,-0.18513344
1131,0.1854625,,,,,-0.1854625
1132,0.18562703,,,,,-0.18562703
1133,0.18743685,,,,,-0.18743685
1134,0.17394552,,,,,-0.17394552
1135,0.15930249,,,,,-0.15930249
1136,0.15058248,,,,,-0.15058248
1137,0.1477855,,,,,-0.1477855
1138,0.14531757,,,,,-0.14531757
1139,0.15156965,,,,,-0.15156965
1140,0.15337946,,,,,-0.15337946
1141,0.14021719,,,,,-0.14021719
1142,0.1397236,,,,,-0.1397236
1143,0.13939455,,,,,-0.13939455
1144,0.13495228,,,,,-0.13495228
1145,0.122448124,,,,,-0.122448124
1146,0.11817039,,,,,-0.11817039
1147,0.114057176,,,,,-0.114057176
1148,0.10813416,,,,,-0.10813416
1149,0.1321553,,,,,-0.1321553
1150,0.15222776,,,,,-0.15222776
1151,0.15272135,,,,,-0.15272135
1152,0.15403758,,,,,-0.15403758
1153,0.15617645,,,,,-0.15617645
1154,0.14975984,,,,,-0.14975984
1155,0.14416587,,,,,-0.14416587
1156,0.13643304,,,,,-0.13643304
1157,0.12771304,,,,,-0.12771304
1158,0.13347153,,,,,-0.13347153
1159,0.14696285,,,,,-0.14696285
1160,0.15601191,,,,,-0.15601191
1161,0.1385719,,,,,-0.1385719
1162,0.12623228,,,,,-0.12623228
1163,0.12935832,,,,,-0.12935832
1164,0.12590322,,,,,-0.12590322
1165,0.119322084,,,,,-0.119322084
1166,0.10056586,,,,,-0.10056586
1167,0.098756045,,,,,-0.098756045
1168,0.11191831,,,,,-0.11191831
1169,0.12623228,,,,,-0.12623228
1170,0.1211319,,,,,-0.1211319
1171,0.112411894,,,,,-0.112411894
1172,0.100236796,,,,,-0.100236796
1173,0.091023214,,,,,-0.091023214
1174,0.095630005,,,,,-0.095630005
1175,0.10073038,,,,,-0.10073038
1176,0.08839076,,,,,-0.08839076
1177,0.075063966,,,,,-0.075063966
1178,0.07621566,,,,,-0.07621566
1179,0.088884346,,,,,-0.088884346
1180,0.093326606,,,,,-0.093326606
1181,0.102375664,,,,,-0.102375664
1182,0.120309256,,,,,-0.120309256
1183,0.12540963,,,,,-0.12540963
1184,0.13923001,,,,,-0.13923001
1185,0.15897343,,,,,-0.15897343
1186,0.15979607,,,,,-0.15979607
1187,0.14614022,,,,,-0.14614022
1188,0.1356104,,,,,-0.1356104
1189,0.13067454,,,,,-0.13067454
1190,0.12294171,,,,,-0.12294171
1191,0.11060208,,,,,-0.11060208
1192,0.09414925,,,,,-0.09414925
1193,0.07555755,,,,,-0.07555755
1194,0.06700208,,,,,-0.06700208
1195,0.06881189,,,,,-0.06881189
1196,0.062395286,,,,,-0.062395286
1197,0.06124359,,,,,-0.06124359
1198,0.06255981,,,,,-0.06255981
1199,0.07440585,,,,,-0.07440585
1200,0.097933404,,,,,-0.097933404
1201,0.08904887,,,,,-0.08904887
1202,0.07226699,,,,,-0.07226699
1203,0.07588661,,,,,-0.07588661
1204,0.08246774,,,,,-0.08246774
1205,0.081151515,,,,,-0.081151515
1206,0.09135227,,,,,-0.09135227
1207,0.0804934,,,,,-0.0804934
1208,0.071937926,,,,,-0.071937926
1209,0.09661718,,,,,-0.09661718
1210,0.122612655,,,,,-0.122612655
1211,0.13281341,,,,,-0.13281341
1212,0.14103983,,,,,-0.14103983
1213,0.15173417,,,,,-0.15173417
1214,0.15189871,,,,,-0.15189871
1215,0.16390929,,,,,-0.16390929
1216,0.16144136,,,,,-0.16144136
1217,0.16308664,,,,,-0.16308664
1218,0.1721357,,,,,-0.1721357
1219,0.18332364,,,,,-0.18332364
1220,0.20701574,,,,,-0.20701574
1221,0.22889802,,,,,-0.22889802
1222,0.254729,,,,,-0.254729
1223,0.26953655,,,,,-0.26953655
1224,0.26361355,,,,,-0.26361355
1225,0.24946408,,,,,-0.24946408
1226,0.23761803,,,,,-0.23761803
1227,0.24337652,,,,,-0.24337652
1228,0.24452823,,,,,-0.24452823
1229,0.23663086,,,,,-0.23663086
1230,0.22511387,,,,,-0.22511387
1231,0.23136595,,,,,-0.23136595
1232,0.25670335,,,,,-0.25670335
1233,0.26822034,,,,,-0.26822034
1234,0.28220525,,,,,-0.28220525
1235,0.29059622,,,,,-0.29059622
1236,0.28681207,,,,,-0.28681207
1237,0.29816455,,,,,-0.29816455
1238,0.31873062,,,,,-0.31873062
1239,0.32004684,,,,,-0.32004684
1240,0.31774345,,,,,-0.31774345
1241,0.32119855,,,,,-0.32119855
1242,0.33337367,,,,,-0.33337367
1243,0.3323865,,,,,-0.3323865
1244,0.3358416,,,,,-0.3358416
1245,0.3429163,,,,,-0.3429163
1246,0.3432454,,,,,-0.3432454
1247,0.34719408,,,,,-0.34719408
1248,0.33995482,,,,,-0.33995482
1249,0.33830953,,,,,-0.33830953
1250,0.34192917,,,,,-0.34192917
1251,0.3429163,,,,,-0.3429163
1252,0.34258726,,,,,-0.34258726
1253,0.35558504,,,,,-0.35558504
1254,0.3445616,,,,,-0.3445616
1255,0.33304462,,,,,-0.33304462
1256,0.31165588,,,,,-0.31165588
1257,0.30178416,,,,,-0.30178416
1258,0.29141888,,,,,-0.29141888
1259,0.27644676,,,,,-0.27644676
1260,0.2748015,,,,,-0.2748015
1261,0.26147467,,,,,-0.26147467
1262,0.25917128,,,,,-0.25917128
1263,0.2713464,,,,,-0.2713464
1264,0.26871392,,,,,-0.26871392
1265,0.25785503,,,,,-0.25785503
1266,0.2455154,,,,,-0.2455154
1267,0.24008596,,,,,-0.24008596
1268,0.2397569,,,,,-0.2397569
1269,0.24403465,,,,,-0.24403465
1270,0.24584445,,,,,-0.24584445
1271,0.2367954,,,,,-0.2367954
1272,0.23893426,,,,,-0.23893426
1273,0.2478188,,,,,-0.2478188
1274,0.24650258,,,,,-0.24650258
1275,0.2374535,,,,,-0.2374535
1276,0.23695992,,,,,-0.23695992
1277,0.24798332,,,,,-0.24798332
1278,0.2553871,,,,,-0.2553871
1279,0.25094485,,,,,-0.25094485
1280,0.25555164,,,,,-0.25555164
1281,0.25423542,,,,,-0.25423542
1282,0.254729,,,,,-0.254729
1283,0.22906254,,,,,-0.22906254
1284,0.2321886,,,,,-0.2321886
1285,0.24288294,,,,,-0.24288294
1286,0.24107313,,,,,-0.24107313
1287,0.23087236,,,,,-0.23087236
1288,0.22149424,,,,,-0.22149424
1289,0.21935537,,,,,-0.21935537
1290,0.21441951,,,,,-0.21441951
1291,0.21886179,,,,,-0.21886179
1292,0.23169501,,,,,-0.23169501
1293,0.22988519,,,,,-0.22988519
1294,0.2183682,,,,,-0.2183682
1295,0.19977649,,,,,-0.19977649
1296,0.17460363,,,,,-0.17460363
1297,0.16835155,,,,,-0.16835155
1298,0.1698323,,,,,-0.1698323
1299,0.16061871,,,,,-0.16061871
1300,0.15321493,,,,,-0.15321493
1301,0.15206324,,,,,-0.15206324
1302,0.15979607,,,,,-0.15979607
1303,0.17789419,,,,,-0.17789419
1304,0.19994101,,,,,-0.19994101
1305,0.22149424,,,,,-0.22149424
1306,0.23383388,,,,,-0.23383388
1307,0.24107313,,,,,-0.24107313
1308,0.24354106,,,,,-0.24354106
1309,0.22330405,,,,,-0.22330405
1310,0.18677872,,,,,-0.18677872
1311,0.16835155,,,,,-0.16835155
1312,0.16358022,,,,,-0.16358022
1313,0.1652255,,,,,-0.1652255
1314,0.1542021,,,,,-0.1542021
1315,0.14581116,,,,,-0.14581116
1316,0.12771304,,,,,-0.12771304
1317,0.11586699,,,,,-0.11586699
1318,0.120309256,,,,,-0.120309256
1319,0.12590322,,,,,-0.12590322
1320,0.12540963,,,,,-0.12540963
1321,0.12590322,,,,,-0.12590322
1322,0.13462323,,,,,-0.13462323
1323,0.13248436,,,,,-0.13248436
1324,0.13264889,,,,,-0.13264889
1325,0.13149719,,,,,-0.13149719
1326,0.13659756,,,,,-0.13659756
1327,0.13231982,,,,,-0.13231982
1328,0.13824286,,,,,-0.13824286
1329,0.13577493,,,,,-0.13577493
1330,0.13199078,,,,,-0.13199078
1331,0.14268512,,,,,-0.14268512
1332,0.16061871,,,,,-0.16061871
1333,0.16292211,,,,,-0.16292211
1334,0.16325116,,,,,-0.16325116
1335,0.16703533,,,,,-0.16703533
1336,0.17081948,,,,,-0.17081948
1337,0.16193494,,,,,-0.16193494
1338,0.15140513,,,,,-0.15140513
1339,0.15370852,,,,,-0.15370852
1340,0.15453117,,,,,-0.15453117
1341,0.15469569,,,,,-0.15469569
1342,0.14745644,,,,,-0.14745644
1343,0.15979607,,,,,-0.15979607
1344,0.17180665,,,,,-0.17180665
1345,0.18431081,,,,,-0.18431081
1346,0.16670626,,,,,-0.16670626
1347,0.14975984,,,,,-0.14975984
1348,0.13824286,,,,,-0.13824286
1349,0.13593945,,,,,-0.13593945
1350,0.1397236,,,,,-0.1397236
1351,0.12985191,,,,,-0.12985191
1352,0.12376435,,,,,-0.12376435
1353,0.12211907,,,,,-0.12211907
1354,0.13380058,,,,,-0.13380058
1355,0.14712738,,,,,-0.14712738
1356,0.1477855,,,,,-0.1477855
1357,0.14795002,,,,,-0.14795002
1358,0.14762096,,,,,-0.14762096
1359,0.16028966,,,,,-0.16028966
1360,0.18118477,,,,,-0.18118477
1361,0.18003307,,,,,-0.18003307
1362,0.18266553,,,,,-0.18266553
1363,0.18250099,,,,,-0.18250099
1364,0.17970401,,,,,-0.17970401
1365,0.17822325,,,,,-0.17822325
1366,0.17921042,,,,,-0.17921042
1367,0.17542627,,,,,-0.17542627
1368,0.18529798,,,,,-0.18529798
1369,0.20356064,,,,,-0.20356064
1370,0.21968442,,,,,-0.21968442
1371,0.21507762,,,,,-0.21507762
1372,0.20306705,,,,,-0.20306705
1373,0.20487686,,,,,-0.20487686
1374,0.19829573,,,,,-0.19829573
1375,0.1801976,,,,,-0.1801976
1376,0.17411004,,,,,-0.17411004
1377,0.1645674,,,,,-0.1645674
1378,0.15847984,,,,,-0.15847984
1379,0.16094777,,,,,-0.16094777
1380,0.16045418,,,,,-0.16045418
1381,0.1443304,,,,,-0.1443304
1382,0.13199078,,,,,-0.13199078
1383,0.12672587,,,,,-0.12672587
1384,0.10764057,,,,,-0.10764057
1385,0.09431378,,,,,-0.09431378
1386,0.09628812,,,,,-0.09628812
1387,0.093326606,,,,,-0.093326606
1388,0.085758306,,,,,-0.085758306
1389,0.08230321,,,,,-0.08230321
1390,0.08740359,,,,,-0.08740359
1391,0.09003604,,,,,-0.09003604
1392,0.10451453,,,,,-0.10451453
1393,0.1078051,,,,,-0.1078051
1394,0.111753784,,,,,-0.111753784
1395,0.11619605,,,,,-0.11619605
1396,0.11784133,,,,,-0.11784133
1397,0.115537934,,,,,-0.115537934
1398,0.12787756,,,,,-0.12787756
1399,0.14910172,,,,,-0.14910172
1400,0.15305041,,,,,-0.15305041
1401,0.15058248,,,,,-0.15058248
1402,0.15058248,,,,,-0.15058248
1403,0.13593945,,,,,-0.13593945
1404,0.13873644,,,,,-0.13873644
1405,0.1367621,,,,,-0.1367621
1406,0.124916054,,,,,-0.124916054
1407,0.10846321,,,,,-0.10846321
1408,0.11520888,,,,,-0.11520888
1409,0.116525106,,,,,-0.116525106
1410,0.10764057,,,,,-0.10764057
1411,0.101882085,,,,,-0.101882085
1412,0.104843594,,,,,-0.104843594
1413,0.102540195,,,,,-0.102540195
1414,0.08970699,,,,,-0.08970699
1415,0.085593775,,,,,-0.085593775
1416,0.07078623,,,,,-0.07078623
1417,0.04380359,,,,,-0.04380359
1418,0.046436045,,,,,-0.046436045
1419,0.052688118,,,,,-0.052688118
1420,0.06436963,,,,,-0.06436963
1421,0.063382454,,,,,-0.063382454
1422,0.058117554,,,,,-0.058117554
1423,0.053839818,,,,,-0.053839818
1424,0.06404057,,,,,-0.06404057
1425,0.070292644,,,,,-0.070292644
1426,0.0851002,,,,,-0.0851002
1427,0.110273026,,,,,-0.110273026
1428,0.123435296,,,,,-0.123435296
1429,0.13116813,,,,,-0.13116813
1430,0.142027,,,,,-0.142027
1431,0.12721945,,,,,-0.12721945
1432,0.11158925,,,,,-0.11158925
1433,0.095794536,,,,,-0.095794536
1434,0.08822623,,,,,-0.08822623
1435,0.07901265,,,,,-0.07901265
