Time (Seconds),Amplitude (Volts) [Filtered 0.3-30.0Hz]
7.84,0.017251453892264207
7.842,0.0256268737376582
7.844,0.033547251073929
7.846,0.04077770778752625
7.848,0.047122534130508716
7.85,0.05245554338363619
7.852,0.05674121115389347
7.854,0.060044650903471775
7.856,0.06252869194156507
7.858,0.06439836104445022
7.86,0.06579827670524362
7.862,0.06675585020387305
7.864,0.06719623936322575
7.866,0.06700362003849611
7.868,0.0661297396062869
7.87,0.06465766572552013
7.872,0.06274865582073774
7.874,0.060568194863250005
7.876,0.05825111909299247
7.878,0.055899258943124946
7.88,0.05362664830674791
7.882,0.05158206468695341
7.884,0.049878568364702024
7.886,0.048515631766259296
7.888,0.04739219628832225
7.89,0.04638540181131584
7.892,0.04542061690761515
7.894,0.04447819014585204
7.896,0.04355106946003878
7.898,0.042623272055322896
7.9,0.04168159297283651
7.902,0.040730203776572306
7.904,0.03977518464987147
7.906,0.03876891907341513
7.908,0.03761388168309243
7.91,0.03625867556256808
7.912,0.03474937275849834
7.914,0.03319900809646226
7.916,0.031737002418797844
7.918,0.030453727841224493
7.92,0.02935913941061507
7.922,0.028348656493860654
7.924,0.027194383439049695
7.926,0.02561968809883307
7.928,0.023387706417565025
7.93,0.020328219250464928
7.932,0.016355941314925876
7.934,0.011490072429699367
7.936,0.005839363913861091
7.938,-0.00042886784983710985
7.94,-0.007121001282106659
7.942,-0.014049353406658527
7.944,-0.021050079752420348
7.946,-0.027978356745553882
7.948,-0.03468863742732916
7.95,-0.041029130228559176
7.952,-0.04685458997367465
7.954,-0.05202250621355456
7.956,-0.05639177952894689
7.958,-0.05986251004451647
7.96,-0.0624094342447382
7.962,-0.06408357106877505
7.964,-0.06503831843837571
7.966,-0.06555912868959887
7.968,-0.06599878906402645
7.97,-0.06662502079851934
7.972,-0.06753288999418414
7.974,-0.06872134693160858
7.976,-0.07023009583698542
7.978,-0.0721796986888343
7.98,-0.07467880511093888
7.982,-0.07772010864770335
7.984,-0.08120375636195676
7.986,-0.08501594632208591
7.988,-0.08902483823413496
7.99,-0.09304292947328167
7.992,-0.09684061186940521
7.994,-0.10018798384781047
7.996,-0.10290761936249726
7.998,-0.10493189407334579
8,-0.10631034678197131
8.002,-0.10716457447395905
8.004,-0.107650510565914
8.006,-0.10792788574365061
8.008,-0.1081201976903172
8.01,-0.10829139706222528
8.012,-0.1084325568877909
8.014,-0.10845994370624705
8.016,-0.10826270717283815
8.018,-0.10775915919874282
8.02,-0.10692019284105633
8.022,-0.10579850666089469
8.024,-0.10452471270965652
8.026,-0.10322191779257067
8.028,-0.10192142623358255
8.03,-0.10052768350790836
8.032,-0.09882340279414209
8.034,-0.0965447159686782
8.036,-0.09350492911691272
8.038,-0.08970470834363671
8.04,-0.0853835451760141
8.042,-0.08096886250858817
8.044,-0.07694083839212337
8.046,-0.07368826774413655
8.048,-0.07141982945660842
8.05,-0.07015559197799431
8.052,-0.06975957099619239
8.054,-0.06998088255696
8.056,-0.07053337309528493
8.058,-0.0712018969744368
8.06,-0.0718981367383325
8.062,-0.07262246655150015
8.064,-0.07335576772936464
8.066,-0.07396727040556862
8.068,-0.07420626083769186
8.07,-0.07375622057061204
8.072,-0.07232618796817251
8.074,-0.06975383391898514
8.076,-0.06604287791792847
8.078,-0.06130058755168905
8.08,-0.055635583294630746
8.082,-0.049116669666106415
8.084,-0.04182538602871094
8.086,-0.03390106452481899
8.088,-0.025515882922859938
8.09,-0.016857037001094227
8.092,-0.008138501839638872
8.094,0.0004255064380716614
8.096,0.008678853536263291
8.098,0.016556045567675884
8.1,0.024092513504608802
8.102,0.03142882551046431
8.104,0.03874978043430561
8.106,0.04615085639372281
8.108,0.05356715725636556
8.11,0.06080518329139284
8.112,0.06759575701936109
8.114,0.0736887352372447
8.116,0.07897927158495699
8.118,0.08353819486843563
8.12,0.08753102757612964
8.122,0.09111570142746402
8.124,0.09437403074226862
8.126,0.09729111162902604
8.128,0.09975771583344181
8.13,0.10158383266216907
8.132,0.10256420297223272
8.134,0.10258655299205434
8.136,0.10169998988535559
8.138,0.10010904551977795
8.14,0.09810687366358001
8.142,0.09597019109222943
8.144,0.0938734857281131
8.146,0.09184934665358499
8.148,0.08978698965462815
8.15,0.08750989406266584
8.152,0.08492020355079628
8.154,0.08207398984202596
8.156,0.07914327578613835
8.158,0.0763655581572629
8.16,0.07399860128991316
8.162,0.07223337835880264
8.164,0.07111914889095877
8.166,0.07057065125935727
8.168,0.07042998409649996
8.17,0.07052629209139237
8.172,0.07071567827088782
8.174,0.0708989595521458
8.176,0.07101176337463513
8.178,0.07099414980239219
8.18,0.07076431103993651
8.182,0.07022700990363556
8.184,0.06930262418625995
8.186,0.06792982499218538
8.188,0.06606184020302681
8.19,0.0636931074452209
8.192,0.060884894376217864
8.194,0.057767039910200484
8.196,0.0545164231903438
8.198,0.05131759062470478
8.2,0.048340368666477604
8.202,0.04570559284664059
8.204,0.04339365746765694
8.206,0.04120597483444383
8.208,0.03886221115723069
8.21,0.03610506953048882
