Time (Seconds),Amplitude (Volts) [Filtered 0.3-10.0Hz]
11795,-0.5586658795227171
11796,-0.5686632168258279
11797,-0.5788259705205997
11798,-0.5891597177046224
11799,-0.5996694098711983
11800,-0.6103590058213519
11801,-0.6212311158892451
11802,-0.6322866663210621
11803,-0.6435245917020854
11804,-0.654941562356511
11805,-0.6665317527242818
11806,-0.6782866557672138
11807,-0.690194947343472
11808,-0.702242403155739
11809,-0.7144118693656877
11810,-0.7266832863934943
11811,-0.7390337639196098
11812,-0.751437703734011
11813,-0.7638669657922631
11814,-0.7762910715968768
11815,-0.7886774378891043
11816,-0.8009916327337121
11817,-0.81319764546507
11818,-0.8252581615933756
11819,-0.8371348336188861
11820,-0.8487885388898653
11821,-0.8601796163627968
11822,-0.8712680754261711
11823,-0.8820137716505895
11824,-0.8923765462076589
11825,-0.9023163276641765
11826,-0.9117931968854396
11827,-0.9207674178082607
11828,-0.9291994387474135
11829,-0.9370498705445587
11830,-0.9442794491589578
11831,-0.950848991203221
11832,-0.9567193514696312
11833,-0.9618513917123195
11834,-0.9662059698658317
11835,-0.9697439584855457
11836,-0.9724263004812571
11837,-0.9742141091734878
11838,-0.9750688182970294
11839,-0.9749523857544786
11840,-0.973827552700384
11841,-0.9716581570796774
11842,-0.9684094983331282
11843,-0.9640487478917638
11844,-0.9585453984794795
11845,-0.9518717441733193
11846,-0.944003382602276
11847,-0.9349197305413323
11848,-0.9246045444074517
11849,-0.9130464376808742
11850,-0.9002393878989837
11851,-0.8861832264096653
11852,-0.8708841043547482
11853,-0.8543549282807197
11854,-0.8366157583205435
11855,-0.8176941610897623
11856,-0.797625508387565
11857,-0.7764532116844245
11858,-0.7542288814944198
11859,-0.7310124003414997
11860,-0.7068718982931788
11861,-0.6818836210196977
11862,-0.6561316820988887
11863,-0.6297076938422002
11864,-0.6027102741166614
11865,-0.5752444301878081
11866,-0.5474208242597485
11867,-0.5193549290238864
11868,-0.49116608503833487
11869,-0.4629764749237635
11870,-0.43491003191927624
11871,-0.4070913021566731
11872,-0.37964428110047854
11873,-0.3526912450312262
11874,-0.3263515982389857
11875,-0.3007407557240566
11876,-0.2759690796903678
11877,-0.25214088604537993
11878,-0.22935353460197871
11879,-0.20769661386136573
11880,-0.18725122835496666
11881,-0.16808939378762888
11882,-0.15027354285521105
11883,-0.13385614271409874
11884,-0.11887942368102322
11885,-0.1053752177794472
11886,-0.09336490508017115
11887,-0.08285946523946908
11888,-0.07385963111045141
11889,-0.06635614076375668
11890,-0.06033008369131998
11891,-0.05575333632812174
11892,-0.05258908122532724
11893,-0.050792403207089554
11894,-0.05031095469879843
11895,-0.051085681214930234
11896,-0.053051596802122125
11897,-0.05613859811534555
11898,-0.060272304876903215
11899,-0.06537491387885064
11900,-0.07136605356883402
11901,-0.0781636266423898
11902,-0.08568462886929962
11903,-0.09384593348068504
11904,-0.10256503174409548
11905,-0.1117607218070617
11906,-0.1213537394680817
11907,-0.13126732619708914
11908,-0.14142773137959697
11909,-0.15176464726533456
11910,-0.16221157638095984
11911,-0.1727061322431338
11912,-0.1831902751590424
11913,-0.19361048577188877
11914,-0.20391787981228354
11915,-0.214068268260586
11916,-0.22402216778850997
11917,-0.2337447668624914
11918,-0.24320585321496674
11919,-0.25237970858922537
11920,-0.26124497684506104
11921,-0.26978451166577905
11922,-0.2779852100817492
11923,-0.28583783766920057
11924,-0.293336850563102
11925,-0.3004802184250789
11926,-0.3072692513586908
11927,-0.31370843257882924
11928,-0.3198052575045535
11929,-0.32557007889985284
11930,-0.33101595672527667
11931,-0.33615851044063144
11932,-0.3410157705937303
11933,-0.34560802569462445
11934,-0.34995765972311665
11935,-0.35408897527146427
11936,-0.35802799736474483
11937,-0.3618022534317016
11938,-0.36544052563508567
11939,-0.36897257269514955
11940,-0.37242881938012456
11941,-0.3758400129884922
11942,-0.3792368474503585
11943,-0.38264955717789667
11944,-0.3861074844819862
11945,-0.3896386261053552
11946,-0.3932691660058141
11947,-0.39702300284918635
11948,-0.40092128176782155
11949,-0.40498194086986977
11950,-0.4092192837286463
11951,-0.4136435895259864
11952,-0.4182607725486208
11953,-0.42307210231809705
11954,-0.4280739948369779
11955,-0.43325788429709744
11956,-0.4386101830725454
11957,-0.4441123358621519
11958,-0.44974097150510534
11959,-0.45546815337705054
11960,-0.4612617264393114
11961,-0.46708575596933427
11962,-0.47290104981351055
11963,-0.47866575287484303
11964,-0.4843359997780738
11965,-0.489866609549083
11966,-0.4952118049359361
11967,-0.5003259387917969
11968,-0.5051642106652929
11969,-0.5096833581645994
11970,-0.5138423094831769
11971,-0.5176027854868088
11972,-0.5209298418845557
11973,-0.5237923442216562
11974,-0.5261633706811824
11975,-0.5280205398330591
11976,-0.529346262368238
11977,-0.5301279174043886
11978,-0.5303579551687536
11979,-0.5300339288513138
11980,-0.5291584592180484
11981,-0.5277391361085493
11982,-0.5257883611451473
11983,-0.5233231359363559
11984,-0.520364800009024
11985,-0.5169387228879281
11986,-0.5130739552131985
11987,-0.508802844406808
11988,-0.504160620980787
11989,-0.49918496200290363
11990,-0.4939155384548427
11991,-0.48839355322109085
11992,-0.4826612762475628
11993,-0.4767615830574344
11994,-0.47073750238540213
11995,-0.4646317782635691
11996,-0.4584864514806214
11997,-0.4523424648763316
11998,-0.4462392963208626
11999,-0.44021462240416365
12000,-0.4343040148543763
12001,-0.4285406705956112
12002,-0.42295517522884346
12003,-0.4175752986880057
12004,-0.4124258210769101
12005,-0.40752838644269085
12006,-0.4029013825644163
12007,-0.3985598455886649
12008,-0.39451538925171575
12009,-0.39077615923842396
12010,-0.38734681379549524
12011,-0.3842285319899537
12012,-0.38141905098600326
12013,-0.3789127334577206
12014,-0.37670066584950507
12015,-0.374770787713409
12016,-0.3731080518187119
12017,-0.37169461413944754
12018,-0.37051005215754995
12019,-0.3695316091713974
12020,-0.3687344615622652
12021,-0.36809200541504283
12022,-0.3675761586396983
12023,-0.36715767478784755
12024,-0.3668064650052789
12025,-0.3664919248962885
12026,-0.3661832633958197
12027,-0.3658498309538954
12028,-0.3654614443776414
12029,-0.3649887055610641
12030,-0.36440331113181423
12031,-0.36367834986245623
12032,-0.36278858463658736
12033,-0.361710715874846
12034,-0.3604236235656412
12035,-0.35890858532213027
12036,-0.357149468166597
12037,-0.3551328920720388
12038,-0.35284836373694173
12039,-0.3502883796385899
12040,-0.34744849799128524
12041,-0.34432737965706184
12042,-0.3409267982403945
12043,-0.3372516196493766
12044,-0.33330975153297626
12045,-0.32911206335083165
12046,-0.3246722783543818
12047,-0.3200068392601706
12048,-0.315134749689326
12049,-0.31007739345809676
12050,-0.3048583335530164
12051,-0.2995030921703264
12052,-0.2940389126299169
12053,-0.28849450340460353
12054,-0.28289976406990963
12055,-0.27728549281186576
12056,-0.2716830753252195
12057,-0.2661241554948028
12058,-0.26064028907246717
12059,-0.25526258248154926
12060,-0.25002131978903597
12061,-0.244945581757266
12062,-0.24006286172809072
12063,-0.23539868390819485
12064,-0.23097623042232385
12065,-0.22681598423442312
12066,-0.22293539556480818
12067,-0.2193485796143514
12068,-0.21606605321935912
12069,-0.21309451758999093
12070,-0.21043669364018347
12071,-0.20809121565710476
12072,-0.2060525881895186
12073,-0.20431121005707498
12074,-0.20285346831855688
12075,-0.20166190392053995
12076,-0.20071544960455645
12077,-0.19998973947382315
12078,-0.19945748833466975
12079,-0.19908893739468692
12080,-0.19885236101144987
12081,-0.19871462696584968
12082,-0.1986418003264992
12083,-0.19859977855181304
12084,-0.19855494321905104
12085,-0.19847481189030713
12086,-0.1983286723650236
12087,-0.1980881810981442
12088,-0.19772790795930728
12089,-0.1972258108198477
12090,-0.19656362569596358
12091,-0.195727161240826
12092,-0.1947064900094605
12093,-0.19349603279729505
12094,-0.19209453620003847
12095,-0.19050494716315447
12096,-0.18873419151642157
12097,-0.18679286614003832
12098,-0.18469485633489086
12099,-0.1824568911457018
12100,-0.18009804993706302
12101,-0.17763923367533507
12102,-0.17510261434663243
12103,-0.1725110758398533
12104,-0.16988765938687211
12105,-0.1672550261687078
12106,-0.16463494890914543
12107,-0.16204784320813892
12108,-0.15951234809624587
12109,-0.1570449639026873
12110,-0.15465975404190213
12111,-0.1523681156821568
12112,-0.15017862242650648
12113,-0.148096940178772
12114,-0.14612581544537134
12115,-0.14426513358773113
12116,-0.14251204304688764
12117,-0.14086114029277752
12118,-0.1393047091801285
12119,-0.13783300752332367
12120,-0.1364345930491489
12121,-0.13509668044416345
12122,-0.13380552094763598
12123,-0.13254679581759998
12124,-0.13130601500114353
12125,-0.13006891244704882
12126,-0.1288218296982594
12127,-0.1275520797646319
12128,-0.1262482839211943
12129,-0.1249006750248493
12130,-0.12350136205549597
12131,-0.12204455166221526
12132,-0.12052672339863443
12133,-0.1189467560543693
12134,-0.11730600307298766
12135,-0.11560831549438463
12136,-0.11386001116575115
12137,-0.11206978921124952
12138,-0.11024858910239471
12139,-0.10840939426411764
12140,-0.10656698097279099
12141,-0.10473761420685115
12142,-0.10293869298534006
12143,-0.1011883486185754
12144,-0.09950500029283962
12145,-0.09790687347451241
12146,-0.09641148759832091
12147,-0.09503512033919698
12148,-0.09379225652315398
12149,-0.09269503043282842
12150,-0.09175267081420366
12151,-0.09097095822266402
12152,-0.0903517045292947
12153,-0.08989226456013666
12154,-0.08958508998344639
12155,-0.0894173356142168
12156,-0.08937052816363697
12157,-0.08942030704571866
12158,-0.08953624619192216
12159,-0.0896817650677855
12160,-0.08981413635799337
12161,-0.0898845970462595
12162,-0.08983856873951204
12163,-0.08961599202002235
12164,-0.08915177835451668
12165,-0.0883763816009229
12166,-0.08721648933900586
12167,-0.0855958320070519
12168,-0.08343610507609664
12169,-0.0806579962910362
12170,-0.07718230660862088
12171,-0.07293115019408705
12172,-0.06782921589133467
12173,-0.061805069942307944
12174,-0.05479247732047143
12175,-0.046731716903801845
12176,-0.037570864052139996
12177,-0.027267013231865145
12178,-0.015787413341120493
12179,-0.0031104893968839087
12180,0.010773273852276555
12181,0.02586060826296588
12182,0.04213491743781833
12183,0.05956592607704769
12184,0.07810953505050033
12185,0.09770788946762099
12186,0.11828966264800023
12187,0.1397705544576217
12188,0.16205399797689168
12189,0.18503206403090028
12190,0.2085865489801328
12191,0.23259022750546954
12192,0.2569082489682064
12193,0.2813996533108068
12194,0.3059189804388588
12195,0.3303179456315764
12196,0.35444715277049194
12197,0.3781578169975523
12198,0.40130346872320755
12199,0.4237416116719663
12200,0.4453353089516509
12201,0.46595467304088667
12202,0.4854782381099657
12203,0.5037941962282537
12204,0.5208014827959223
12205,0.5364107008420484
12206,0.5505448782724854
12207,0.5631400562926988
12208,0.574145710815461
12209,0.5835250115855921
12210,0.5912549259254588
12211,0.5973261753669898
12212,0.6017430540601852
12213,0.6045231179345025
12214,0.6056967533457075
12215,0.605306633506023
12216,0.6034070705133144
12217,0.6000632704861968
12218,0.5953504993892839
12219,0.5893531676793875
12220,0.5821638428475652
12221,0.573882200061042
12222,0.5646139221266357
12223,0.5544695606870564
12224,0.5435633709047163
12225,0.5320121319704575
12226,0.5199339656486273
12227,0.5074471647550061
12228,0.49466904297987496
12229,0.4817148168133008
12230,0.4686965295317713
12231,0.45572202639704174
12232,0.4428939895174208
12233,0.43030904014598104
12234,0.41805691535388706
12235,0.4062197250264398
12236,0.3948712942173699
12237,0.38407659523175736
12238,0.3738912733033813
12239,0.3643612691848009
12240,0.35552254126215743
12241,0.3474008889280101
12242,0.34001187791580567
12243,0.33336086719973657
12244,0.32744313607770537
12245,0.3222441094077975
12246,0.31773967878870074
12247,0.3138966176590884
12248,0.3106730884717151
12249,0.3080192398289622
12250,0.30587789053399456
12251,0.3041852960423646
12252,0.3028719910766376
12253,0.3018637004176103
12254,0.3010823082364508
12255,0.30044687489235694
12256,0.2998746890457087
12257,0.2992823423522697
12258,0.29858681384624947
12259,0.297706551151226
12260,0.2965625357067864
12261,0.2950793193040979
12262,0.2931860195005269
12263,0.29081726194511537
12264,0.28791405819742355
12265,0.2844246081783657
12266,0.28030501699368415
12267,0.27551991664911896
12268,0.2700429841934776
12269,0.2638573490328512
12270,0.25695588351549203
12271,0.24934137237989834
12272,0.24102655820667213
12273,0.23203406150777128
12274,0.22239617550139873
12275,0.21215453697755918
12276,0.20135967596092919
12277,0.19007044819630167
12278,0.17835335598807658
12279,0.16628176471808884
12280,0.1539350243467322
12281,0.14139750717430385
12282,0.12875757494906498
12283,0.11610648993293139
12284,0.10353728563376573
12285,0.09114361348607303
12286,0.07901858184014512
12287,0.067253603371521
12288,0.05593726668012214
12289,0.04515424755108173
12290,0.0349842750220304
12291,0.02550116685625456
12292,0.01677194815055935
12293,0.008856065587088124
12294,0.0018047082465177389
12295,-0.0043397560146367226
12296,-0.009544221662882393
12297,-0.013785159078168102
12298,-0.017048797544141875
12299,-0.019331176499900155
12300,-0.020638066052212856
12301,-0.020984760049113954
12302,-0.020395747346983018
12303,-0.018904269121100867
12304,-0.016551772058511813
12305,-0.013387268878885084
12306,-0.009466618663917459
12307,-0.0048517398492278485
12308,0.00039023143556679574
12309,0.00618782545928126
12310,0.012466153782284772
12311,0.01914784395952504
12312,0.026153983656313357
12313,0.03340506413451236
12314,0.04082191305271797
12315,0.04832660620704911
12316,0.05584334742507145
12317,0.06329930550906951
12318,0.07062539700106694
12319,0.07775700365383625
12320,0.08463461393914841
12321,0.09120437884625186
12322,0.09741857366854201
12323,0.10323595935451518
12324,0.10862203915685029
12325,0.11354920863301517
12326,0.11799679951295522
12327,0.12195102056269666
12328,0.12540480119512126
12329,0.12835754592089307
12330,0.1308148095864324
12331,0.13278790466901588
12332,0.1342934526419226
12333,0.13535289147033996
12334,0.1359919506493033
12335,0.13624010405836393
12336,0.1361300095591308
12337,0.13569694286741046
12338,0.13497823186815375
12339,0.1340126963123492
12340,0.13284009687466414
12341,0.131500596930354
12342,0.13003424008760295
12343,0.12848044637473333
12344,0.12687752995737359
12345,0.1252622413693304
12346,0.1236693374934436
12347,0.12213118282574391
12348,0.12067738577376043
12349,0.11933447383350193
12350,0.11812561144079065
12351,0.1170703640488954
12352,0.11618451150987372
12353,0.11547991316269451
12354,0.11496442625879222
12355,0.11464187861930006
12356,0.11451209578620418
12357,0.1145709823703001
12358,0.11481065677667475
12359,0.11521963799803539
12360,0.11578308264438536
12361,0.11648306971761546
12362,0.11729892983616252
12363,0.1182076147927327
12364,0.11918410259642039
12365,0.12020183250960695
12366,0.12123316401539688
12367,0.1222498531969183
12368,0.12322353976052658
12369,0.12412623788625349
12370,0.12493082410098064
12371,0.12561151522159353
12372,0.12614432895861916
12373,0.12650751911033276
12374,0.12668197673452433
12375,0.12665158851877914
